meanconcen,il8mean,il1mean,il6mean,il10mean,tnfmean,tgfmean,il8std,il1std,il6std,il10std,tnfstd,tgfstd
310000,4.2479453e-08,1.0574075e-11,3.4489737e-12,2.1809362e-14,1.6177419e-12,7.005082e-10,3.3101422e-08,1.1455247e-10,3.1601093e-11,2.1564243e-13,1.9695747e-11,5.9025558e-09
320000,4.2763336e-08,9.4452154e-12,3.1049336e-12,1.876104e-14,1.6850164e-12,7.0753436e-10,3.3206927e-08,1.1012523e-10,3.1385793e-11,2.2158658e-13,2.0454903e-11,5.9219234e-09
330000,4.4110518e-08,9.329278e-12,7.0253836e-10,8.515651e-11,1.621736e-10,7.2191064e-10,3.2855436e-08,1.07342094e-10,5.915246e-09,7.1989226e-10,1.3561264e-09,6.002374e-09
340000,4.527026e-08,9.19223e-12,3.6035339e-10,4.3489105e-11,8.3772704e-11,7.4083994e-10,3.24742e-08,1.0427997e-10,4.24116e-09,5.161473e-10,9.724419e-10,6.064141e-09
350000,4.5799087e-08,8.994847e-12,7.278278e-10,8.8200024e-11,1.6808488e-10,1.1198159e-09,3.25379e-08,1.0095623e-10,6.0184195e-09,7.324513e-10,1.3797864e-09,7.451632e-09
360000,4.7557275e-08,9.005736e-12,3.6840687e-12,2.51682e-14,2.1075583e-12,1.9345539e-09,3.198244e-08,9.8813756e-11,3.6900146e-11,2.846148e-13,2.4337508e-11,9.744745e-09
370000,5.025305e-08,9.163083e-12,4.0042683e-10,4.825001e-11,9.312945e-11,1.6310765e-09,3.083406e-08,9.7529436e-11,4.465284e-09,5.4343036e-10,1.023862e-09,8.9854675e-09
380000,5.1083102e-08,1.0308459e-11,4.0650344e-10,4.9016558e-11,9.467246e-11,2.0642206e-09,3.055017e-08,9.520602e-11,4.5003277e-09,5.4769195e-10,1.0319006e-09,1.0073862e-08
390000,5.1643315e-08,8.745703e-12,7.840285e-12,5.997672e-14,2.4782602e-12,2.494691e-09,3.026035e-08,9.1208256e-11,5.7032105e-11,4.653564e-13,2.7455965e-11,1.1025426e-08
400000,2.5922601e-08,4.916142e-12,1.4058485e-10,2.111566e-11,4.552774e-11,1.4631674e-09,3.315158e-08,6.1923966e-11,2.0415265e-09,3.2903785e-10,6.998167e-10,8.424847e-09
410000,4.0264453e-08,1.2439434e-11,3.4077238e-12,2.5977018e-14,2.0558175e-12,1.0212374e-09,3.4313572e-08,9.1577454e-11,3.758683e-11,3.2233374e-13,2.5471444e-11,6.972004e-09
420000,4.042267e-08,9.072314e-12,3.4340933e-12,2.6992668e-14,2.0884412e-12,9.852297e-10,3.4252526e-08,8.04442e-11,3.8244713e-11,3.3482098e-13,2.6094004e-11,6.959686e-09
430000,4.176772e-08,6.262904e-12,3.298731e-10,3.9601336e-11,7.672392e-11,1.3484427e-09,3.407851e-08,6.993745e-11,4.0476262e-09,4.9259813e-10,9.2820396e-10,8.162959e-09
440000,4.3871438e-08,6.451939e-12,6.897479e-10,8.294975e-11,1.5844524e-10,1.0540897e-09,3.3555782e-08,6.8893814e-11,5.8504264e-09,7.1059686e-10,1.3382827e-09,7.227693e-09
450000,4.5089635e-08,7.91381e-12,7.0365147e-10,8.5169954e-11,1.6284296e-10,1.4466051e-09,3.3312563e-08,6.8485904e-11,5.9151737e-09,7.198907e-10,1.3561982e-09,8.427227e-09
460000,4.584315e-08,5.9999688e-12,1.0608537e-09,1.2862644e-10,2.447761e-10,2.1802868e-09,3.3201566e-08,6.491755e-11,7.2436173e-09,8.8157465e-10,1.6606632e-09,1.032618e-08
470000,4.660653e-08,5.922398e-12,4.800702e-12,3.7432487e-14,2.6380387e-12,3.3424303e-09,3.2836073e-08,6.31851e-11,4.4032392e-11,4.2472544e-13,3.1114264e-11,1.2592565e-08
480000,4.711626e-08,7.622051e-12,3.7587122e-10,4.4512977e-11,8.641109e-11,3.3678575e-09,3.2912624e-08,6.4687054e-11,4.3072137e-09,5.220915e-10,9.832318e-10,1.2679056e-08
490000,4.8334087e-08,5.8509226e-12,6.911281e-12,5.4348344e-14,2.8492005e-12,3.826968e-09,3.2380264e-08,5.97336e-11,5.2129644e-11,4.854036e-13,3.2966033e-11,1.3489075e-08
500000,2.5610243e-08,3.5394374e-12,5.9692035e-10,7.150073e-11,1.3559873e-10,2.0101545e-09,3.3358326e-08,4.2124713e-11,5.415948e-09,6.5811795e-10,1.2395974e-09,9.911041e-09
510000,4.1165208e-08,4.872573e-12,7.394361e-12,6.831432e-14,2.520596e-12,4.0701123e-10,3.4575717e-08,5.1265246e-11,5.9037136e-11,5.988704e-13,3.1582324e-11,4.0700594e-09
520000,4.1432745e-08,4.4787134e-12,2.1456155e-11,8.6849527e-13,3.2264482e-12,3.6824163e-10,3.4391512e-08,4.9441957e-11,1.9688615e-10,1.0246089e-11,3.3178658e-11,4.1174295e-09
530000,4.1723514e-08,4.608764e-12,1.2940181e-09,1.5638776e-10,2.9705355e-10,3.5644807e-10,3.461545e-08,4.8029355e-11,7.9860705e-09,9.699954e-10,1.8266455e-09,4.0811217e-09
540000,4.3637225e-08,4.5278217e-12,3.3992864e-10,4.0684723e-11,7.930828e-11,1.7276136e-09,3.4075914e-08,4.7258926e-11,4.1203374e-09,4.9942306e-10,9.406566e-10,9.175085e-09
550000,4.5391847e-08,4.602464e-12,4.840349e-12,4.488002e-14,2.9552498e-12,2.151558e-09,3.3682152e-08,4.6571715e-11,4.6189316e-11,5.2246055e-13,3.5453616e-11,1.0243478e-08
560000,4.723147e-08,4.5299806e-12,3.676672e-10,4.413685e-11,8.618922e-11,2.2510076e-09,3.329558e-08,4.5936043e-11,4.2710693e-09,5.197926e-10,9.796407e-10,1.04811e-08
570000,4.796615e-08,4.590757e-12,1.1078533e-09,1.3423253e-10,2.5600935e-10,2.3276427e-09,3.305716e-08,4.4724467e-11,7.3958564e-09,9.001166e-10,1.6956294e-09,1.0594305e-08
580000,4.850881e-08,2.5418184e-10,7.5021267e-10,9.020085e-11,4.762624e-10,3.4336953e-09,3.275429e-08,2.9057177e-09,6.0824967e-09,7.4030176e-10,3.7871786e-09,1.2842274e-08
590000,5.0300955e-08,4.457048e-12,3.9207754e-10,4.6855905e-11,9.1595384e-11,4.343938e-09,3.2117462e-08,4.2747434e-11,4.4191575e-09,5.356543e-10,1.0089549e-09,1.4244036e-08
600000,2.6454805e-08,3.014156e-12,2.1510163e-10,2.4493296e-11,4.700534e-11,2.4297533e-09,3.3326447e-08,3.063164e-11,3.1534375e-09,3.8172726e-10,7.190097e-10,1.0793045e-08
610000,4.42775e-08,3.7914563e-12,7.19904e-11,2.202171e-11,6.946109e-11,4.1811374e-11,3.442399e-08,3.7596877e-11,8.133468e-10,2.6817282e-10,8.099675e-10,1.4523048e-10
620000,4.484947e-08,3.876946e-12,5.2729344e-12,5.219736e-14,3.226829e-12,1.6813843e-10,3.40918e-08,3.6639428e-11,4.710198e-11,6.0542614e-13,3.909081e-11,1.6008268e-09
630000,4.5160448e-08,3.570305e-12,6.9140726e-10,8.346568e-11,1.604278e-10,7.314581e-11,3.409826e-08,3.548527e-11,5.855624e-09,7.126559e-10,1.3427471e-09,3.320038e-10
640000,4.591875e-08,3.4949105e-12,3.529133e-10,4.2332e-11,8.302914e-11,1.1396514e-09,3.383489e-08,3.4618256e-11,4.1830077e-09,5.0907467e-10,9.59603e-10,7.300735e-09
650000,4.6833627e-08,2.3892532e-10,4.1681458e-10,6.3989467e-11,4.4297e-10,1.4900332e-09,3.3663834e-08,2.7993494e-09,4.292323e-09,5.694254e-10,3.6697894e-09,8.524993e-09
660000,4.76179e-08,2.4306945e-10,7.029432e-12,6.6590254e-14,2.9812855e-10,1.885955e-09,3.3331634e-08,2.81894e-09,5.066456e-11,6.762691e-13,3.484815e-09,9.571126e-09
670000,4.8240114e-08,4.8676213e-10,1.1215618e-09,1.344688e-10,8.532872e-10,1.913457e-09,3.322915e-08,4.0003436e-09,7.4060367e-09,8.976427e-10,5.1968714e-09,9.608153e-09
680000,4.8848165e-08,4.9414245e-10,7.415385e-10,8.95195e-11,7.7422335e-10,3.0482201e-09,3.285605e-08,4.0471817e-09,6.0609473e-09,7.3765766e-10,5.1343862e-09,1.2039786e-08
690000,4.9547726e-08,2.5123256e-10,6.325285e-12,6.545778e-14,3.092329e-10,4.254839e-09,3.266623e-08,2.869907e-09,4.9648664e-11,7.2125785e-13,3.5478276e-09,1.4083422e-08
700000,2.6007992e-08,1.3436886e-10,7.561258e-12,7.832338e-14,1.5825367e-10,2.2412707e-09,3.3601935e-08,2.0897069e-09,5.7027175e-11,7.561324e-13,2.5421507e-09,1.0307327e-08
710000,3.9762465e-08,3.2659476e-12,6.9347475e-12,7.65743e-14,3.1860317e-12,9.274995e-11,3.5252686e-08,2.67959e-11,4.957591e-11,7.233558e-13,4.114161e-11,3.0327693e-10
720000,4.0052356e-08,3.915873e-12,3.059515e-10,3.6579333e-11,7.2041026e-11,5.474265e-11,3.522981e-08,2.8387834e-11,3.8897667e-09,4.733891e-10,8.9252544e-10,1.661788e-10
730000,4.1586695e-08,2.0891862e-10,3.2459696e-10,3.810927e-11,3.296068e-10,3.6887696e-10,3.5009204e-08,2.6231324e-09,3.960844e-09,4.8196125e-10,3.3619794e-09,4.017092e-09
740000,4.324564e-08,2.1657895e-10,3.4718917e-10,3.9907914e-11,3.4245676e-10,1.0577031e-09,3.469086e-08,2.672492e-09,4.038e-09,4.9102994e-10,3.4249732e-09,7.088327e-09
750000,4.439654e-08,2.2274751e-10,1.3334489e-09,1.6146263e-10,5.791277e-10,2.0988005e-09,3.4535006e-08,2.706951e-09,8.091929e-09,9.848702e-10,3.804367e-09,9.988698e-09
760000,4.5694684e-08,2.2963344e-10,3.5322031e-10,4.1834675e-11,3.6304484e-10,3.567303e-09,3.435515e-08,2.7519875e-09,4.1547725e-09,5.056414e-10,3.5265362e-09,1.2997485e-08
770000,4.639136e-08,4.7466303e-10,1.0517419e-09,1.2696474e-10,8.119938e-10,3.997924e-09,3.4135674e-08,4.000279e-09,7.1942745e-09,8.756294e-10,5.075695e-09,1.3589479e-08
780000,4.7266585e-08,4.774725e-10,6.474824e-12,7.21773e-14,5.849694e-10,5.140368e-09,3.4019404e-08,3.9766626e-09,4.791211e-11,8.051618e-13,4.8770827e-09,1.5316864e-08
790000,4.8141047e-08,4.8408266e-10,6.1655646e-12,7.452042e-14,5.974755e-10,4.893603e-09,3.3909284e-08,3.9861434e-09,4.8239468e-11,8.244428e-13,4.9277014e-09,1.4968473e-08
800000,2.6434904e-08,1.2904039e-10,2.1309396e-10,2.439877e-11,2.0547478e-10,2.672841e-09,3.3718923e-08,2.0558906e-09,3.1063945e-09,3.7788503e-10,2.6367057e-09,1.1097655e-08
810000,4.2258176e-08,2.1159054e-10,6.1438927e-12,6.791646e-14,2.6168057e-10,1.0210531e-10,3.5213468e-08,2.642489e-09,4.50684e-11,7.888344e-13,3.2627263e-09,2.578636e-10
820000,4.257091e-08,2.123055e-10,3.226444e-10,3.86456e-11,3.360271e-10,9.6002095e-11,3.5163406e-08,2.6474498e-09,3.9969987e-09,4.8643883e-10,3.3930796e-09,2.2749849e-10
830000,4.3658154e-08,2.2202656e-10,3.328265e-10,3.945029e-11,3.4257164e-10,4.6222895e-10,3.4739347e-08,2.7154585e-09,4.034663e-09,4.9103e-10,3.425798e-09,4.136577e-09
840000,4.40215e-08,2.1949305e-10,6.601588e-10,7.971584e-11,4.219608e-10,7.60698e-10,3.4913473e-08,2.6895066e-09,5.723608e-09,6.9659134e-10,3.5630432e-09,5.8196563e-09
850000,4.5229434e-08,2.2508735e-10,3.4394892e-10,4.097633e-11,3.56178e-10,1.6445063e-09,3.4614317e-08,2.7246652e-09,4.113482e-09,5.0062915e-10,3.4917214e-09,8.560294e-09
860000,4.621644e-08,2.2986646e-10,3.524038e-10,4.1828534e-11,3.6345116e-10,2.2104547e-09,3.4328394e-08,2.7519331e-09,4.1750248e-09,5.0607857e-10,3.5266257e-09,1.0145316e-08
870000,4.7462642e-08,2.3699878e-10,3.6045997e-10,4.2981594e-11,3.7358594e-10,2.6113616e-09,3.40203e-08,2.7895677e-09,4.2323083e-09,5.130113e-10,3.574746e-09,1.107549e-08
880000,4.912937e-08,2.4424812e-10,7.397528e-10,8.893428e-11,4.707079e-10,3.0848337e-09,3.3518276e-08,2.8390197e-09,6.039041e-09,7.3503154e-10,3.759493e-09,1.2038852e-08
890000,4.9426422e-08,2.4622746e-10,3.8005477e-10,4.4901916e-11,3.899182e-10,3.8276626e-09,3.3495127e-08,2.8491909e-09,4.301318e-09,5.2350885e-10,3.6507033e-09,1.3364483e-08
900000,2.6729564e-08,3.8579435e-12,4.1827902e-10,4.7843812e-11,9.127406e-11,2.2956246e-09,3.401927e-08,2.1789202e-11,4.402611e-09,5.351944e-10,1.0087668e-09,1.0275465e-08
910000,4.2044178e-08,2.6663676e-12,1.8394611e-10,3.084727e-11,7.147042e-11,1.9125895e-10,3.5241378e-08,1.711379e-11,2.2713698e-09,3.9287876e-10,8.6228386e-10,5.465597e-10
920000,4.2074515e-08,2.0930309e-10,1.05310705e-10,2.2372031e-11,3.21424e-10,1.825241e-10,3.5485186e-08,2.6230467e-09,1.0567589e-09,2.781172e-10,3.333499e-09,6.8999e-10
930000,4.4508013e-08,2.1976197e-10,6.608949e-10,7.97243e-11,4.2228848e-10,1.326364e-10,3.4805847e-08,2.6894686e-09,5.7235106e-09,6.9659045e-10,3.5630618e-09,3.231514e-10
940000,4.627019e-08,2.3181773e-10,3.6113698e-10,4.282494e-11,3.6509565e-10,7.991547e-10,3.4694203e-08,2.7518097e-09,4.259682e-09,5.1767785e-10,3.5306038e-09,5.934454e-09
950000,4.8072636e-08,2.3736765e-10,3.6735023e-10,4.334111e-11,3.7651582e-10,1.59216e-09,3.3996802e-08,2.799314e-09,4.2260333e-09,5.1434074e-10,3.5870442e-09,8.471512e-09
960000,4.9696727e-08,2.469682e-10,1.1123824e-09,1.3431774e-10,5.5870714e-10,2.00841e-09,3.3549338e-08,2.8492917e-09,7.4075546e-09,9.003676e-10,3.8894563e-09,9.631085e-09
970000,5.0319755e-08,2.495666e-10,1.1274596e-09,1.3625998e-10,5.6694277e-10,3.1869325e-09,3.344647e-08,2.8699223e-09,7.4483095e-09,9.0655505e-10,3.9172994e-09,1.2163862e-08
980000,5.0677063e-08,2.5141975e-10,3.8286216e-10,4.581923e-11,3.989157e-10,4.3026294e-09,3.3368764e-08,2.8804479e-09,4.3489576e-09,5.292569e-10,3.690604e-09,1.4091479e-08
990000,5.2298407e-08,3.1498948e-12,7.8294005e-10,9.4339564e-11,1.8289109e-10,4.8588e-09,3.2616462e-08,1.7810278e-11,6.2180296e-09,7.568074e-10,1.4263568e-09,1.48742405e-08
1000000,2.7752662e-08,4.692621e-12,4.0479214e-10,4.798798e-11,9.248057e-11,2.9690213e-09,3.3962188e-08,3.852805e-11,4.423191e-09,5.3826105e-10,1.0146494e-09,1.1631159e-08
