meanconcen,il8mean,il1mean,il6mean,il10mean,tnfmean,tgfmean,il8std,il1std,il6std,il10std,tnfstd,tgfstd
420000,3.6803762e-08,1.3169834e-12,6.545339e-12,1.9357426e-13,7.2221085e-14,1.3827686e-09,3.066583e-08,8.540043e-12,5.296701e-11,1.8804385e-12,7.59629e-13,8.2646245e-09
430000,3.7516322e-08,6.2196316e-12,3.2131417e-10,6.838209e-11,9.611154e-11,1.3555538e-09,3.0530824e-08,5.178466e-11,3.5181158e-09,7.490787e-10,1.0526972e-09,8.391403e-09
440000,3.9477673e-08,1.5238729e-12,1.3994959e-14,4.7080895e-18,2.2172887e-18,9.541183e-10,3.015366e-08,9.208549e-12,7.114046e-14,3.8365573e-17,1.6787947e-17,7.019975e-09
450000,4.055826e-08,2.0450102e-12,6.9600914e-10,1.4781663e-10,2.0766518e-10,5.3251037e-10,2.9904257e-08,9.947581e-12,5.1589435e-09,1.0962304e-09,1.5400857e-09,5.038631e-09
460000,4.1433733e-08,2.3413127e-12,2.352168e-13,4.8611867e-16,2.3195508e-17,1.4727789e-09,2.95893e-08,1.246901e-11,2.2467319e-12,4.9606103e-15,1.9808583e-16,8.683127e-09
470000,4.3413777e-08,6.579514e-12,7.4034856e-10,1.5760276e-10,2.2150697e-10,5.6400373e-10,2.8926484e-08,5.058557e-11,5.311891e-09,1.1310102e-09,1.5894326e-09,5.183891e-09
480000,4.3770687e-08,1.752095e-12,3.7428463e-10,7.9560365e-11,1.11806134e-10,1.6219215e-09,2.8935816e-08,1.03083705e-11,3.792147e-09,8.074347e-10,1.1347078e-09,8.9233705e-09
490000,4.5117236e-08,3.291428e-12,7.735416e-10,1.6391345e-10,2.3026632e-10,2.142097e-09,2.8382162e-08,1.7819846e-11,5.413568e-09,1.1527357e-09,1.6199793e-09,1.0394963e-08
500000,2.0268745e-08,6.2656044e-12,5.205292e-10,1.0886634e-10,1.5415556e-10,1.4387144e-09,2.9098619e-08,5.1806476e-11,4.4189896e-09,9.407768e-10,1.3221608e-09,8.516702e-09
510000,3.2811112e-08,1.1880133e-11,9.8523606e-14,2.5357456e-16,2.570951e-10,7.278132e-11,3.134491e-08,1.044354e-10,5.522655e-13,2.5403998e-15,3.0311058e-09,3.0304595e-10
520000,3.3133798e-08,1.6348052e-12,5.74318e-10,1.2022956e-10,1.6797722e-10,5.0616438e-11,3.130447e-08,9.413154e-12,4.6288355e-09,9.852854e-10,1.3846524e-09,2.3729232e-10
530000,3.4565925e-08,2.6569816e-12,2.914951e-10,6.1767993e-11,8.6778196e-11,8.366285e-10,3.1138807e-08,1.1045892e-11,3.344381e-09,7.121019e-10,1.0007362e-09,6.4755272e-09
540000,3.5106087e-08,2.7063293e-12,9.358977e-13,2.286086e-15,2.5451813e-16,1.2798558e-09,3.1314762e-08,1.5995639e-11,6.9312446e-12,1.8463872e-14,1.8921342e-15,7.98655e-09
550000,3.6649553e-08,7.367355e-12,1.2376037e-09,2.627891e-10,3.6922862e-10,1.3114108e-09,3.1031927e-08,5.3371616e-11,6.8296844e-09,1.4512681e-09,2.0388684e-09,8.164498e-09
560000,3.7473345e-08,1.9024782e-12,3.2944722e-10,6.794832e-11,9.484397e-11,3.1058651e-09,3.1007982e-08,1.0423935e-11,3.4915593e-09,7.429904e-10,1.0441532e-09,1.2445399e-08
570000,3.7756454e-08,1.3344331e-11,3.187832e-10,6.782111e-11,9.9137774e-11,3.967542e-09,3.1040898e-08,8.114168e-11,3.5037786e-09,7.4602774e-10,1.048898e-09,1.3969014e-08
580000,3.8467526e-08,2.8577868e-10,6.4975175e-10,1.3796224e-10,5.39888e-10,4.5216946e-09,3.087786e-08,3.0535194e-09,4.987017e-09,1.0597008e-09,4.041527e-09,1.476165e-08
590000,3.9200074e-08,3.099452e-12,3.306021e-10,7.013284e-11,9.8542806e-11,5.47329e-09,3.070693e-08,1.591803e-11,3.562096e-09,7.5845946e-10,1.0658833e-09,1.6157522e-08
600000,1.9285704e-08,1.1175236e-11,1.6375878e-10,3.3844674e-11,1.9463689e-10,2.686447e-09,2.8730968e-08,9.502992e-11,2.48021e-09,5.275361e-10,2.385135e-09,1.1539377e-08
610000,3.3158422e-08,4.4517484e-12,6.6439416e-13,1.3832266e-15,7.082254e-16,3.8227924e-11,3.1578953e-08,2.7527692e-11,5.583132e-12,1.3989311e-14,7.6031354e-15,1.3857912e-10
620000,3.3482902e-08,3.6080375e-12,5.594162e-10,1.1905246e-10,1.6733177e-10,4.5706244e-10,3.1542587e-08,1.8621622e-11,4.627687e-09,9.853323e-10,1.3847083e-09,4.507663e-09
630000,3.5090256e-08,2.1247023e-12,2.9437336e-10,6.221835e-11,8.742767e-11,1.2793286e-09,3.1353835e-08,1.0265967e-11,3.356763e-09,7.1475487e-10,1.0044634e-09,7.963933e-09
640000,3.5773585e-08,5.64745e-12,6.0020416e-10,1.2735417e-10,1.7893674e-10,1.7178967e-09,3.1448323e-08,2.8664066e-11,4.7944484e-09,1.0187906e-09,1.4312888e-09,9.271856e-09
650000,3.638218e-08,2.0331965e-12,9.859982e-13,3.1170308e-15,2.1095776e-16,2.5497886e-09,3.1370877e-08,1.024566e-11,6.081888e-12,2.3298693e-14,1.5119608e-15,1.12918155e-08
660000,3.715883e-08,2.1503532e-12,9.332222e-10,1.9858075e-10,2.790681e-10,3.3012304e-09,3.138549e-08,1.06338055e-11,5.9474465e-09,1.2663468e-09,1.779628e-09,1.3581911e-08
670000,3.8140932e-08,5.9895196e-12,9.563461e-10,2.0346473e-10,2.8979816e-10,4.8482076e-09,3.119555e-08,4.1943195e-11,6.018727e-09,1.2814353e-09,1.8007196e-09,1.5264623e-08
680000,3.9078447e-08,2.1958197e-12,1.0557379e-12,3.9038194e-15,3.588096e-16,6.3296426e-09,3.1066115e-08,1.0656732e-11,5.221517e-12,2.9241254e-14,3.1379392e-15,1.720496e-08
690000,4.0522767e-08,2.3586259e-12,6.9132333e-10,1.4555619e-10,2.0335592e-10,5.6651634e-09,3.0681374e-08,1.0867368e-11,5.0805027e-09,1.081553e-09,1.5199377e-09,1.6315735e-08
700000,1.9640733e-08,1.3887505e-10,1.6902233e-11,1.7083835e-12,1.7075082e-10,3.5375276e-09,2.8828913e-08,2.1420097e-09,1.3038816e-10,1.7742413e-11,2.647659e-09,1.3021225e-08
710000,3.6560234e-08,5.399622e-12,1.5400091e-12,7.844695e-15,2.605574e-10,4.1068156e-11,3.147759e-08,3.8925935e-11,9.385188e-12,5.953632e-14,2.9363245e-09,1.4472412e-10
720000,3.658787e-08,6.026339e-12,3.2884394e-12,5.012131e-14,8.022954e-14,7.6675166e-11,3.1509394e-08,2.9030077e-11,2.1395406e-11,4.9344524e-13,7.922347e-13,3.1103917e-10
730000,3.7533347e-08,2.6906559e-12,3.1550923e-10,6.627801e-11,9.303892e-11,5.6317728e-11,3.1329684e-08,1.1111026e-11,3.4616534e-09,7.3708717e-10,1.0358548e-09,2.9516223e-10
740000,3.79568e-08,3.6034344e-12,1.8984794e-09,4.0363707e-10,5.6721455e-10,4.904142e-10,3.146625e-08,1.5110644e-11,8.3714715e-09,1.7823178e-09,2.5047364e-09,4.78646e-09
750000,3.9020993e-08,2.022522e-12,1.8576002e-12,1.0139263e-14,1.1571792e-15,4.0666452e-09,3.1192815e-08,1.0193686e-11,1.1716503e-11,9.723211e-14,1.1926738e-14,1.4114986e-08
760000,4.0661327e-08,2.2718771e-12,3.4141492e-10,7.196754e-11,1.0111339e-10,4.2501775e-09,3.087989e-08,1.0614668e-11,3.607665e-09,7.6820267e-10,1.0795759e-09,1.4401154e-08
770000,4.1868184e-08,2.7750152e-12,3.4950023e-10,7.389243e-11,1.0382172e-10,4.8696855e-09,3.044981e-08,1.3450096e-11,3.655321e-09,7.783319e-10,1.0938106e-09,1.5313915e-08
780000,4.2503224e-08,3.8212072e-12,1.0623519e-09,2.2567369e-10,3.171253e-10,5.405718e-09,3.041548e-08,1.671109e-11,6.329111e-09,1.3476626e-09,1.893906e-09,1.6028826e-08
790000,4.258454e-08,3.6774962e-12,2.3673897e-12,1.6591815e-14,2.9671484e-15,6.858133e-09,3.0358763e-08,1.970304e-11,1.6822165e-11,1.5706548e-13,2.2453907e-14,1.780236e-08
800000,2.0652788e-08,3.774333e-12,1.668079e-10,3.4662346e-11,4.8704797e-11,3.293908e-09,2.9064203e-08,1.9176003e-11,2.5085138e-09,5.3408544e-10,7.5056356e-10,1.2536544e-08
810000,3.2225692e-08,2.2623604e-12,2.3817493e-12,1.5330077e-14,1.8815748e-15,8.570316e-11,3.184207e-08,9.444702e-12,1.6847546e-11,1.6295087e-13,2.1555362e-14,2.6534078e-10
820000,3.217109e-08,2.3314241e-12,2.8267189e-10,5.753435e-11,7.984278e-11,4.1451628e-10,3.1961914e-08,1.080782e-11,3.1964529e-09,6.8016365e-10,9.557597e-10,4.3831685e-09
830000,3.3789863e-08,2.4246083e-10,5.594659e-10,1.1824293e-10,4.6274587e-10,5.014266e-10,3.1918933e-08,2.828898e-09,4.627396e-09,9.820484e-10,3.746443e-09,4.4974633e-09
840000,3.406347e-08,2.4637836e-10,1.1273481e-09,2.3831181e-10,6.335108e-10,1.6102432e-09,3.1902292e-08,2.8388605e-09,6.522271e-09,1.3840513e-09,3.987385e-09,8.936632e-09
850000,3.4723826e-08,2.4991828e-10,1.450234e-09,3.0355188e-10,7.2824435e-10,3.5630654e-09,3.1765243e-08,2.8593417e-09,7.2841924e-09,1.5513241e-09,4.1221786e-09,1.3232917e-08
860000,3.5162234e-08,2.523205e-10,5.8690397e-10,1.228709e-10,4.7995796e-10,6.0458554e-09,3.18368e-08,2.8803617e-09,4.7303947e-09,1.0008521e-09,3.814528e-09,1.6948078e-08
870000,3.633119e-08,2.6205743e-10,5.4239664e-12,3.79535e-14,3.19546e-10,6.632748e-09,3.186856e-08,2.9349443e-09,3.091676e-11,2.885745e-13,3.6281993e-09,1.7550155e-08
880000,3.7595356e-08,2.697304e-10,6.2687944e-10,1.314911e-10,5.141846e-10,6.829557e-09,3.161654e-08,2.9806964e-09,4.8559796e-09,1.0341163e-09,3.945736e-09,1.7770555e-08
890000,3.9536683e-08,2.828005e-10,6.6174904e-10,1.3959581e-10,5.4126814e-10,7.690146e-09,3.1204046e-08,3.0536953e-09,4.9742526e-09,1.05918e-09,4.041304e-09,1.8654864e-08
900000,1.9992502e-08,2.6017534e-12,1.615316e-11,9.821424e-13,7.077519e-13,4.2401376e-09,2.9079692e-08,1.0716503e-11,9.3888085e-11,1.26904095e-11,1.0572466e-11,1.4246826e-08
910000,3.351246e-08,2.398101e-10,2.2923134e-11,1.0237732e-12,2.9293168e-10,1.4436236e-10,3.201401e-08,2.8090135e-09,1.70334e-10,1.0775315e-11,3.4726202e-09,4.4166965e-10
920000,3.3538317e-08,2.3951363e-10,5.5227917e-10,1.1661393e-10,4.5623794e-10,4.408555e-10,3.2021667e-08,2.8090126e-09,4.578854e-09,9.750094e-10,3.7203545e-09,4.4775277e-09
930000,3.5341866e-08,2.526843e-10,5.981288e-10,1.2408242e-10,4.8087484e-10,1.2640338e-09,3.187571e-08,2.880344e-09,4.733765e-09,1.0004195e-09,3.8140833e-09,7.854788e-09
940000,3.5900108e-08,2.5812832e-10,3.2331537e-10,6.725744e-11,4.0705156e-10,2.1450226e-09,3.206066e-08,2.912634e-09,3.386934e-09,7.1825046e-10,3.7316026e-09,1.02283755e-08
950000,3.6267057e-08,2.6795036e-10,1.5546078e-09,3.5062786e-10,8.377197e-10,3.3845213e-09,3.196848e-08,2.9707494e-09,7.460336e-09,1.6234085e-09,4.2871977e-09,1.2774607e-08
960000,3.7346094e-08,3.604242e-12,6.5939147e-12,6.480314e-14,9.255942e-15,6.0006693e-09,3.163865e-08,1.4710715e-11,3.8061252e-11,4.7424635e-13,7.2113715e-14,1.6722666e-08
970000,3.8054523e-08,5.104272e-12,3.182892e-10,6.630235e-11,9.305424e-11,6.094847e-09,3.1714602e-08,2.0285421e-11,3.4784626e-09,7.3772227e-10,1.0361076e-09,1.6866128e-08
980000,3.88138e-08,5.0062875e-12,3.2529618e-10,6.787892e-11,9.531878e-11,6.726132e-09,3.1769297e-08,2.3108746e-11,3.503372e-09,7.4602274e-10,1.0484101e-09,1.7694013e-08
990000,3.996104e-08,5.2950296e-12,3.3088052e-10,6.9579474e-11,9.7721616e-11,7.612648e-09,3.1390044e-08,2.630703e-11,3.5470875e-09,7.552901e-10,1.0614328e-09,1.8416625e-08
1000000,2.0171589e-08,6.4968616e-12,1.8649761e-10,3.640241e-11,4.9373557e-11,3.883132e-09,2.9108339e-08,3.6370903e-11,2.4900393e-09,5.271902e-10,7.4011575e-10,1.3575708e-08
