meanconcen,il8mean,il1mean,il6mean,il10mean,tnfmean,tgfmean,il8std,il1std,il6std,il10std,tnfstd,tgfstd
810000,4.043645e-08,9.605584e-12,6.6130695e-12,4.94157e-14,1.13674546e-13,2.191109e-10,2.8961797e-08,3.678258e-11,3.1911113e-11,3.7363239e-13,9.950806e-13,1.4902058e-09
820000,4.048775e-08,1.0659321e-11,6.3474165e-10,8.915463e-11,1.9746445e-10,3.402729e-10,2.9163214e-08,4.0147077e-11,4.7191664e-09,6.757245e-10,1.5010095e-09,3.0729983e-09
830000,4.0912845e-08,2.0076997e-10,2.1298115e-10,2.9662037e-11,3.004369e-10,1.072176e-09,2.8995581e-08,2.517482e-09,2.7489644e-09,3.9260645e-10,3.22759e-09,6.0947287e-09
840000,4.1189672e-08,2.0325465e-10,4.3260043e-10,6.0320686e-11,3.7242454e-10,1.2681731e-09,2.902833e-08,2.5389881e-09,3.899409e-09,5.581004e-10,3.3655772e-09,6.8195822e-09
850000,4.351817e-08,1.4413584e-11,2.3174761e-10,3.183427e-11,2.7744856e-10,1.5926686e-09,2.8085957e-08,5.695038e-11,2.8633682e-09,4.0660517e-10,2.7935287e-09,7.622164e-09
860000,4.4212715e-08,9.580698e-12,4.6732496e-10,6.5425554e-11,1.4438922e-10,2.1211732e-09,2.7934748e-08,3.2790944e-11,4.0306722e-09,5.779025e-10,1.2839247e-09,8.837931e-09
870000,4.5201546e-08,1.107955e-11,2.3780036e-10,3.3005536e-11,7.320074e-11,2.426924e-09,2.7365926e-08,3.4058305e-11,2.8852634e-09,4.137437e-10,9.1923724e-10,9.486256e-09
880000,4.577358e-08,1.485894e-11,2.393541e-10,3.36052e-11,7.462485e-11,2.7404978e-09,2.740949e-08,5.2251387e-11,2.9127543e-09,4.1768017e-10,9.279761e-10,1.0018002e-08
890000,4.627705e-08,9.645793e-12,7.120835e-10,1.0135474e-10,2.2511897e-10,3.0217426e-09,2.6986852e-08,3.2254227e-11,5.028431e-09,7.210296e-10,1.6019429e-09,1.0506358e-08
900000,2.6261889e-08,1.2331755e-11,2.849787e-11,6.6980236e-12,3.4615182e-11,2.1532967e-09,2.9653176e-08,6.657966e-11,2.2420488e-10,1.01741095e-10,5.3997545e-10,8.831176e-09
910000,3.9723844e-08,1.0916646e-11,2.0764645e-11,8.787354e-13,1.0665043e-12,1.0549227e-10,2.9549417e-08,3.484891e-11,1.0550927e-10,9.337408e-12,1.2417484e-11,2.758073e-10
920000,4.0747185e-08,1.9723086e-10,2.4924774e-11,9.490508e-13,2.3413846e-10,1.5194636e-10,2.9188621e-08,2.511465e-09,1.7047473e-10,8.841507e-12,3.1038454e-09,4.0980355e-10
930000,4.1197737e-08,2.03648e-10,2.2668253e-10,3.0496154e-11,3.0277536e-10,6.122693e-10,2.9074819e-08,2.5277003e-09,2.7454556e-09,3.9341463e-10,3.2365601e-09,4.321538e-09
940000,4.127086e-08,5.878909e-10,8.41993e-10,1.197148e-10,9.778558e-10,8.377776e-10,2.9245593e-08,4.359883e-09,5.4611964e-09,7.8232154e-10,5.63016e-09,5.283168e-09
950000,4.2128736e-08,7.957324e-10,2.2256827e-10,3.0703842e-11,1.0394955e-09,2.2552855e-09,2.9079732e-08,5.0769238e-09,2.7827733e-09,3.9905043e-10,6.328588e-09,9.097174e-09
960000,4.3903107e-08,6.1853545e-10,2.2803925e-10,3.178645e-11,8.2559987e-10,2.6238745e-09,2.8165562e-08,4.4876627e-09,2.8327294e-09,4.0619985e-10,5.611922e-09,9.743275e-09
970000,4.4412797e-08,6.3203254e-10,1.7427308e-11,9.467334e-13,7.720785e-10,2.9108398e-09,2.8062084e-08,4.514043e-09,8.8009496e-11,9.709812e-12,5.5810783e-09,1.0249833e-08
980000,4.462512e-08,4.275716e-10,1.1369414e-09,1.6165551e-10,8.7168095e-10,3.411202e-09,2.8030584e-08,3.708685e-09,6.31111e-09,9.0514163e-10,4.9703344e-09,1.1108954e-08
990000,4.6081226e-08,2.2340961e-10,2.425741e-10,3.3474223e-11,3.3879477e-10,4.856347e-09,2.7313854e-08,2.6719678e-09,2.9034475e-09,4.1635073e-10,3.425047e-09,1.3054678e-08
1000000,2.6461908e-08,1.3086929e-10,2.2379066e-11,1.3431123e-12,1.504925e-10,2.8952227e-09,2.987124e-08,1.9984747e-09,1.4804481e-10,1.2351277e-11,2.4600466e-09,1.0182391e-08
