mcsteps,1,2,3,4,5,6,7,8,9,10
330000,95.0,2.0,24.0,7.0,0.0,0.0,12.0,0.0,4.0,12.0
340000,95.0,2.0,18.0,6.0,0.0,0.0,13.0,0.0,4.0,12.0
350000,95.0,1.0,15.0,6.0,1.0,0.0,12.0,1.0,4.0,12.0
360000,95.0,1.0,12.0,6.0,1.0,0.0,13.0,0.0,4.0,12.0
370000,95.0,1.0,7.0,6.0,0.0,0.0,10.0,4.0,3.0,12.0
380000,95.0,1.0,5.0,6.0,0.0,0.0,11.0,0.0,7.0,12.0
390000,95.0,1.0,4.0,5.0,0.0,0.0,8.0,3.0,7.0,12.0
400000,95.0,11.0,90.0,15.0,0.0,0.0,22.0,0.0,9.0,22.0
410000,95.0,1.0,29.0,8.0,0.0,0.0,13.0,1.0,0.0,10.0
420000,95.0,0.0,23.0,8.0,0.0,0.0,14.0,1.0,1.0,10.0
430000,95.0,0.0,18.0,8.0,0.0,0.0,18.0,1.0,2.0,10.0
440000,95.0,0.0,16.0,8.0,0.0,0.0,19.0,1.0,3.0,10.0
450000,95.0,0.0,13.0,8.0,0.0,0.0,11.0,5.0,5.0,10.0
460000,95.0,0.0,8.0,8.0,0.0,0.0,11.0,1.0,10.0,10.0
470000,95.0,0.0,5.0,7.0,0.0,0.0,9.0,3.0,11.0,10.0
480000,95.0,0.0,4.0,7.0,0.0,0.0,6.0,3.0,14.0,9.0
490000,95.0,0.0,4.0,7.0,0.0,0.0,5.0,0.0,16.0,9.0
500000,95.0,10.0,90.0,17.0,0.0,0.0,18.0,1.0,14.0,19.0
510000,95.0,7.0,34.0,8.0,0.0,0.0,9.0,1.0,1.0,8.0
520000,95.0,6.0,22.0,8.0,0.0,0.0,13.0,1.0,2.0,8.0
530000,95.0,5.0,16.0,8.0,0.0,0.0,13.0,0.0,3.0,8.0
540000,95.0,4.0,13.0,8.0,0.0,0.0,13.0,0.0,3.0,7.0
550000,95.0,4.0,9.0,8.0,0.0,0.0,11.0,3.0,3.0,7.0
560000,95.0,2.0,7.0,8.0,1.0,0.0,9.0,3.0,5.0,7.0
570000,95.0,2.0,2.0,8.0,1.0,0.0,9.0,1.0,8.0,7.0
580000,95.0,2.0,2.0,7.0,0.0,0.0,7.0,1.0,10.0,8.0
590000,95.0,1.0,2.0,7.0,0.0,0.0,7.0,0.0,10.0,8.0
600000,95.0,10.0,93.0,17.0,1.0,0.0,16.0,0.0,10.0,17.0
610000,95.0,3.0,31.0,8.0,0.0,0.0,6.0,0.0,0.0,5.0
620000,95.0,2.0,23.0,8.0,0.0,0.0,9.0,1.0,0.0,5.0
630000,95.0,2.0,15.0,8.0,0.0,0.0,11.0,2.0,1.0,5.0
640000,95.0,1.0,11.0,8.0,0.0,0.0,12.0,0.0,3.0,5.0
650000,95.0,1.0,9.0,8.0,0.0,0.0,13.0,0.0,3.0,5.0
660000,95.0,1.0,9.0,8.0,0.0,0.0,12.0,0.0,4.0,5.0
670000,95.0,1.0,5.0,8.0,0.0,0.0,10.0,1.0,4.0,5.0
680000,95.0,1.0,3.0,8.0,0.0,0.0,8.0,2.0,4.0,4.0
690000,95.0,0.0,3.0,8.0,0.0,0.0,7.0,1.0,6.0,3.0
700000,95.0,9.0,89.0,18.0,1.0,0.0,21.0,0.0,7.0,13.0
710000,95.0,4.0,30.0,8.0,0.0,0.0,11.0,2.0,0.0,5.0
720000,95.0,4.0,20.0,8.0,0.0,0.0,16.0,1.0,2.0,5.0
730000,95.0,3.0,13.0,8.0,0.0,0.0,18.0,1.0,3.0,5.0
740000,95.0,3.0,10.0,8.0,0.0,0.0,14.0,3.0,4.0,5.0
750000,95.0,3.0,9.0,8.0,0.0,0.0,13.0,1.0,5.0,5.0
760000,95.0,3.0,8.0,8.0,0.0,0.0,12.0,1.0,6.0,5.0
770000,95.0,3.0,6.0,8.0,0.0,0.0,10.0,2.0,7.0,5.0
780000,95.0,1.0,4.0,8.0,0.0,0.0,11.0,0.0,8.0,5.0
790000,95.0,0.0,3.0,8.0,0.0,0.0,10.0,1.0,9.0,5.0
800000,95.0,10.0,87.0,18.0,0.0,0.0,26.0,0.0,10.0,15.0
810000,95.0,5.0,29.0,4.0,1.0,0.0,11.0,2.0,0.0,8.0
820000,95.0,4.0,22.0,4.0,1.0,0.0,12.0,2.0,2.0,8.0
830000,95.0,3.0,17.0,4.0,1.0,0.0,9.0,3.0,4.0,8.0
840000,95.0,2.0,10.0,4.0,2.0,0.0,10.0,1.0,7.0,7.0
850000,95.0,2.0,8.0,4.0,2.0,0.0,11.0,0.0,7.0,7.0
860000,95.0,2.0,7.0,3.0,2.0,0.0,10.0,1.0,7.0,7.0
870000,95.0,1.0,5.0,3.0,2.0,0.0,10.0,1.0,8.0,7.0
880000,95.0,1.0,3.0,3.0,2.0,0.0,8.0,3.0,8.0,7.0
890000,95.0,0.0,2.0,3.0,2.0,0.0,8.0,0.0,11.0,7.0
900000,95.0,10.0,89.0,13.0,0.0,0.0,20.0,1.0,11.0,17.0
910000,95.0,3.0,38.0,4.0,1.0,0.0,12.0,0.0,1.0,5.0
920000,95.0,3.0,29.0,4.0,1.0,0.0,15.0,1.0,1.0,4.0
930000,95.0,3.0,19.0,3.0,1.0,0.0,17.0,0.0,2.0,4.0
940000,95.0,1.0,12.0,2.0,1.0,0.0,14.0,5.0,2.0,4.0
950000,95.0,0.0,11.0,2.0,1.0,0.0,13.0,1.0,7.0,4.0
960000,95.0,0.0,6.0,2.0,1.0,0.0,13.0,0.0,8.0,4.0
970000,95.0,0.0,1.0,2.0,1.0,0.0,11.0,2.0,8.0,4.0
980000,95.0,0.0,1.0,2.0,0.0,0.0,6.0,4.0,11.0,4.0
990000,95.0,0.0,1.0,2.0,0.0,0.0,5.0,1.0,15.0,4.0
1000000,95.0,8.0,81.0,12.0,2.0,0.0,23.0,1.0,17.0,14.0
