meanconcen,il8mean,il1mean,il6mean,il10mean,tnfmean,tgfmean,il8std,il1std,il6std,il10std,tnfstd,tgfstd
100000,2.3850033e-08,2.4309943e-10,6.283523e-10,7.655302e-11,4.660804e-10,5.6985366e-10,2.993534e-08,2.8391436e-09,5.2005413e-09,6.335889e-10,3.7597125e-09,4.715728e-09
110000,4.3053195e-08,1.8625971e-13,3.4535107e-15,1.695272e-18,1.6045426e-17,5.204388e-10,2.9088149e-08,1.9094112e-12,3.5918015e-14,2.0145363e-17,1.9843567e-16,4.531086e-09
120000,4.4388095e-08,2.8076677e-12,5.286769e-15,2.9250471e-18,1.6956825e-15,2.1394258e-13,2.8913886e-08,3.100491e-11,5.594754e-14,3.470395e-17,2.0174131e-14,1.9920719e-12
130000,4.5494964e-08,4.4685336e-13,2.9275884e-10,3.569997e-11,7.803925e-11,2.6510735e-10,2.8688715e-08,5.2105048e-12,3.5612227e-09,4.3430864e-10,9.49387e-10,3.221618e-09
140000,4.7206495e-08,2.3401797e-10,1.3040522e-14,7.189476e-18,2.8838887e-10,5.4840454e-10,2.8392133e-08,2.7897458e-09,1.1723673e-13,8.0617314e-17,3.4486272e-09,4.6176933e-09
150000,4.7980215e-08,2.3592045e-10,9.1505453e-10,1.1159357e-10,5.3434623e-10,8.322049e-10,2.8191963e-08,2.7993976e-09,6.25091e-09,7.623291e-10,3.822423e-09,5.681842e-09
160000,4.8865655e-08,2.392374e-10,3.0935898e-10,3.7725493e-11,3.769919e-10,1.4039352e-09,2.8073433e-08,2.819049e-09,3.6601582e-09,4.4637388e-10,3.6121732e-09,7.318236e-09
170000,5.0159148e-08,2.4531774e-10,2.4430368e-14,1.7416941e-17,3.0092787e-10,1.4345243e-09,2.761304e-08,2.8492408e-09,2.557845e-13,1.993229e-16,3.5222636e-09,7.394914e-09
180000,5.2367078e-08,2.541868e-10,3.2797787e-10,3.9994705e-11,3.9966844e-10,1.1875606e-09,2.6304809e-08,2.9019331e-09,3.767817e-09,4.595039e-10,3.7180052e-09,6.739016e-09
190000,5.287399e-08,2.5610145e-10,3.8073216e-14,2.8751332e-17,3.1460676e-10,1.2009819e-09,2.6353195e-08,2.9128293e-09,3.878559e-13,3.216968e-16,3.6008283e-09,6.7879657e-09
200000,2.7535455e-08,2.124148e-12,3.386672e-10,4.12375e-11,9.013934e-11,3.1529843e-10,3.232311e-08,1.5551846e-11,3.8253014e-09,4.6651855e-10,1.0197976e-09,3.4620122e-09
210000,4.329374e-08,2.0784174e-10,5.129986e-14,3.5705374e-17,2.547739e-10,2.6396987e-11,3.156732e-08,2.6231575e-09,4.9386623e-13,4.26953e-16,3.2427285e-09,3.1088992e-10
220000,4.3903192e-08,2.1301368e-10,5.751599e-14,4.2354615e-17,2.5793906e-10,2.5620072e-12,3.1604838e-08,2.6392022e-09,5.692509e-13,5.108255e-16,3.2626823e-09,1.588291e-11
230000,4.4649273e-08,2.1648842e-10,1.282955e-11,3.9395792e-13,2.6153427e-10,5.48958e-12,3.1449776e-08,2.6986102e-09,1.5930826e-10,4.950294e-12,3.2837872e-09,5.2558676e-11
240000,4.5086594e-08,4.4175652e-10,2.7612396e-10,3.366647e-11,6.005314e-10,7.5069867e-10,3.1424428e-08,3.7872088e-09,3.4589709e-09,4.218389e-10,4.7255337e-09,5.3850195e-09
250000,4.5771603e-08,4.3638723e-10,2.8143957e-10,3.4108504e-11,6.0701627e-10,1.0134188e-09,3.132458e-08,3.809786e-09,3.4808567e-09,4.2451626e-10,4.7553677e-09,6.2365215e-09
260000,4.656093e-08,4.404205e-10,2.9764585e-10,3.5048645e-11,6.152271e-10,1.28739e-09,3.1070886e-08,3.8046446e-09,3.5066186e-09,4.272519e-10,4.785031e-09,7.013065e-09
270000,4.822078e-08,2.384437e-10,2.9283462e-10,3.5700044e-11,3.58319e-10,2.148146e-09,3.0509764e-08,2.7445972e-09,3.5612167e-09,4.3430862e-10,3.514784e-09,8.935281e-09
280000,4.942728e-08,2.3617328e-10,2.988749e-10,3.643362e-11,3.6415304e-10,2.4541922e-09,2.9959356e-08,2.7707152e-09,3.5973668e-09,4.3871756e-10,3.5504366e-09,9.565519e-09
290000,5.0819672e-08,9.3732175e-12,1.2842159e-13,1.2298574e-16,1.4546993e-13,2.5032736e-09,2.9448918e-08,8.49806e-11,1.3261809e-12,1.4206269e-15,1.6876377e-12,9.613227e-09
300000,2.7666863e-08,2.8630908e-11,3.3167694e-10,4.0305217e-11,2.3537813e-10,7.6783996e-10,3.314366e-08,3.2889053e-10,3.7818704e-09,4.6122728e-10,2.5858424e-09,5.410072e-09
310000,4.181394e-08,2.0594722e-10,4.0391285e-13,4.5128433e-16,2.3890204e-10,4.6495663e-10,3.302681e-08,2.5414524e-09,3.7695346e-12,4.5427825e-15,3.1391512e-09,4.2354613e-09
320000,4.183285e-08,2.062277e-10,2.5152255e-10,3.0571618e-11,3.057835e-10,4.7475535e-10,3.3167943e-08,2.543438e-09,3.2970138e-09,4.020939e-10,3.2549803e-09,4.2081094e-09
330000,4.391559e-08,4.2250442e-10,4.4711462e-13,4.757737e-16,5.0071375e-10,7.322284e-10,3.2723285e-08,3.6665568e-09,3.955774e-12,4.4804007e-15,4.530705e-09,5.257316e-09
340000,4.585931e-08,2.8488573e-10,2.8426247e-10,3.3709466e-11,5.850381e-10,2.5461594e-10,3.2239257e-08,2.753988e-09,3.4494783e-09,4.2051052e-10,4.615281e-09,3.1190504e-09
350000,4.6800285e-08,2.3601915e-10,2.7995645e-10,3.4098408e-11,3.4131878e-10,5.111648e-10,3.1999708e-08,2.7282085e-09,3.4809222e-09,4.2451703e-10,3.4366523e-09,4.4385007e-09
360000,4.814739e-08,2.4142108e-10,5.743118e-10,6.999118e-11,4.2686307e-10,7.8263807e-10,3.150197e-08,2.7638616e-09,4.9701323e-09,6.061371e-10,3.5983696e-09,5.487858e-09
370000,4.9281233e-08,2.5163785e-10,3.0807296e-10,3.62977e-11,3.579125e-10,1.3562306e-09,3.0996873e-08,2.747108e-09,3.5647132e-09,4.3432033e-10,3.5147882e-09,7.10936e-09
380000,5.062072e-08,2.284865e-11,1.2034748e-09,1.4673938e-10,3.215324e-10,1.6386409e-09,3.0507255e-08,1.8510603e-10,7.143712e-09,8.712151e-10,1.904345e-09,7.858572e-09
390000,5.1800335e-08,1.9247777e-11,1.6109942e-11,6.671834e-13,1.3904626e-12,2.7001406e-09,2.992344e-08,1.8051506e-10,1.8798287e-10,7.918621e-12,1.1784538e-11,1.04535225e-08
400000,2.7549518e-08,3.1191983e-11,1.7910845e-10,2.0185773e-11,4.651306e-11,1.3397217e-09,3.3429398e-08,2.1302136e-10,2.6447862e-09,3.2197814e-10,7.0416467e-10,7.077971e-09
410000,4.268721e-08,3.0711315e-11,2.9500339e-12,5.251684e-14,3.8169654e-12,4.67958e-10,3.341999e-08,2.1616789e-10,3.138865e-11,6.810362e-13,3.051949e-11,4.2051003e-09
420000,4.3301238e-08,1.4944837e-11,5.127162e-10,6.195856e-11,1.3612221e-10,2.5164112e-10,3.3291148e-08,1.5575777e-10,4.6871427e-09,5.704865e-10,1.246653e-09,3.002439e-09
430000,4.386073e-08,1.5308164e-11,1.0386323e-09,1.260318e-10,2.762167e-10,7.1297723e-10,3.3436354e-08,1.5351077e-10,6.6380292e-09,8.0876855e-10,1.7675938e-09,5.2160583e-09
440000,4.4831662e-08,1.424727e-11,2.6883873e-10,3.2174957e-11,7.112157e-11,1.6862972e-09,3.313215e-08,1.50371e-10,3.375395e-09,4.1160497e-10,8.997776e-10,7.9261415e-09
450000,4.6810015e-08,1.597385e-11,2.8153993e-10,3.3616426e-11,7.432717e-11,1.7702927e-09,3.256198e-08,1.4950942e-10,3.448603e-09,4.2051074e-10,9.192488e-10,8.107699e-09
460000,4.795886e-08,1.680694e-11,1.0924966e-11,2.1793392e-13,1.3118999e-12,2.0513984e-09,3.2285538e-08,1.477618e-10,1.0184977e-10,2.3824933e-12,1.4562424e-11,8.726889e-09
470000,4.8476053e-08,1.4513947e-11,6.3877315e-10,8.874417e-11,2.1784013e-10,2.3336488e-09,3.1995253e-08,1.4206351e-10,4.9928435e-09,6.4639966e-10,1.5389103e-09,9.278058e-09
480000,4.9779445e-08,1.651065e-11,5.9147565e-10,7.1170465e-11,1.5653923e-10,2.911859e-09,3.1516706e-08,1.3963805e-10,5.0029545e-09,6.100892e-10,1.3336101e-09,1.0309964e-08
490000,5.0092122e-08,1.4047443e-11,5.991447e-10,7.1699445e-11,1.5767414e-10,3.767696e-09,3.1520816e-08,1.3470547e-10,5.0193663e-09,6.121007e-10,1.338015e-09,1.1578658e-08
500000,2.7248364e-08,2.7368028e-11,7.717548e-12,1.7286753e-13,3.2668365e-12,2.440691e-09,3.3675317e-08,1.5086746e-10,1.0033935e-10,2.635342e-12,3.0982703e-11,9.492553e-09
510000,4.147771e-08,1.3768918e-11,9.820579e-12,2.6165937e-13,1.4467879e-12,4.6755555e-10,3.4299607e-08,1.1703806e-10,1.2641237e-10,3.503383e-12,1.6830254e-11,4.1236468e-09
520000,4.2084125e-08,1.4599466e-11,1.40515715e-11,3.1329502e-13,3.9213507e-12,4.5831075e-10,3.4137443e-08,1.1758289e-10,1.3725752e-10,3.7794837e-12,3.6431247e-11,4.176466e-09
530000,4.358665e-08,2.174518e-10,2.6327632e-10,3.105828e-11,3.1139846e-10,4.916011e-10,3.3839736e-08,2.5894311e-09,3.3086558e-09,4.032447e-10,3.2648781e-09,4.2176236e-09
540000,4.482093e-08,2.1228257e-10,2.7211236e-10,3.200209e-11,3.18149e-10,7.7979806e-10,3.365005e-08,2.585362e-09,3.3573446e-09,4.0916617e-10,3.3119898e-09,5.254381e-09
550000,4.541371e-08,2.2293495e-10,5.392872e-10,6.446442e-11,3.939227e-10,1.3528328e-09,3.3513455e-08,2.6028149e-09,4.759593e-09,5.803171e-10,3.4443834e-09,6.971072e-09
560000,4.704138e-08,2.1189255e-11,5.583662e-10,6.68833e-11,1.487237e-10,1.5169836e-09,3.3140918e-08,1.55064e-10,4.8470703e-09,5.909628e-10,1.2917962e-09,7.511486e-09
570000,4.9925326e-08,1.1074564e-11,1.433711e-11,4.3414895e-13,2.1602466e-12,1.6061368e-09,3.1988744e-08,9.892078e-11,1.6698942e-10,5.306008e-12,2.2661983e-11,7.700841e-09
580000,5.043882e-08,2.6932092e-11,1.6365157e-11,4.727022e-13,6.825347e-12,1.6246471e-09,3.166334e-08,1.5486756e-10,1.7162229e-10,5.5471495e-12,4.7027552e-11,7.727624e-09
590000,5.105329e-08,1.075056e-11,6.058796e-10,7.23923e-11,1.5950215e-10,1.6352194e-09,3.1544587e-08,9.248319e-11,5.0496087e-09,6.1439787e-10,1.3426515e-09,7.784958e-09
600000,2.8059407e-08,9.902019e-12,2.0915183e-11,7.741595e-13,1.8455747e-12,1.3353969e-09,3.3937873e-08,7.291047e-11,1.737191e-10,8.586739e-12,1.9942822e-11,7.0137722e-09
610000,4.4828266e-08,1.1870585e-11,2.6695854e-11,1.2140759e-12,3.0035614e-12,2.7660185e-11,3.3771446e-08,8.337822e-11,2.1331717e-10,1.1131915e-11,2.6161818e-11,1.0739074e-10
620000,4.504806e-08,1.4392431e-11,2.7563374e-10,3.1978448e-11,7.109792e-11,6.462771e-11,3.3800884e-08,9.012449e-11,3.3483238e-09,4.0796946e-10,8.919624e-10,2.57813e-10
630000,4.604237e-08,1.3284054e-11,2.8132904e-10,3.2757658e-11,7.286583e-11,5.230309e-10,3.366939e-08,7.947998e-11,3.3885024e-09,4.128564e-10,9.0265423e-10,4.3200887e-09
640000,4.7297167e-08,1.2254036e-11,1.4669103e-11,5.150633e-13,2.4886696e-12,8.0580037e-10,3.3236173e-08,7.5012226e-11,1.7535609e-10,6.5002873e-12,2.6559312e-11,5.3730886e-09
650000,4.767995e-08,1.3083881e-11,5.627344e-10,6.705461e-11,1.5113773e-10,7.7865747e-10,3.308578e-08,7.972326e-11,4.8592406e-09,5.9121774e-10,1.2922837e-09,5.3486153e-09
660000,4.885144e-08,1.2645256e-11,8.7191243e-10,1.0346468e-10,2.3008212e-10,1.3016834e-09,3.2765886e-08,7.920183e-11,5.990973e-09,7.3043066e-10,1.596781e-09,6.966676e-09
670000,5.061525e-08,2.3766564e-10,1.6002437e-11,5.9111917e-13,2.7791405e-10,2.3932691e-09,3.1919587e-08,2.7246712e-09,1.8265428e-10,7.2206837e-12,3.3681804e-09,9.361021e-09
680000,5.1004413e-08,4.6068918e-10,3.075019e-10,3.6071722e-11,6.34256e-10,2.434776e-09,3.1781553e-08,3.8524437e-09,3.5527825e-09,4.3288162e-10,4.847093e-09,9.373008e-09
690000,5.1769298e-08,2.399932e-10,6.1204664e-10,7.303765e-11,4.43819e-10,2.7248268e-09,3.1743504e-08,2.7614184e-09,5.0668607e-09,6.1645694e-10,3.6572905e-09,9.9302975e-09
700000,2.8431547e-08,1.3164726e-10,1.6910116e-10,1.9575347e-11,1.9558796e-10,1.8078938e-09,3.4023117e-08,2.0150297e-09,2.6189453e-09,3.1905634e-10,2.5840579e-09,8.0462526e-09
710000,4.5523553e-08,2.1406664e-10,2.7113096e-11,1.3605279e-12,2.4957733e-10,4.0867195e-11,3.3885215e-08,2.6179738e-09,2.0765777e-10,1.2222916e-11,3.185642e-09,1.2681334e-10
720000,4.589336e-08,6.1097755e-10,2.774502e-10,3.2267362e-11,1.0102102e-09,6.4892876e-11,3.37854e-08,4.448196e-09,3.3582233e-09,4.0919199e-10,6.0886634e-09,2.3849997e-10
730000,4.7510174e-08,4.2289933e-10,2.861363e-11,1.2631787e-12,5.162964e-10,3.2524486e-10,3.3375745e-08,3.7090664e-09,2.441307e-10,1.1272509e-11,4.585362e-09,3.0968552e-09
740000,4.8699263e-08,4.331586e-10,8.48857e-10,1.0170403e-10,7.496405e-10,4.7200927e-10,3.300459e-08,3.75519e-09,5.952713e-09,7.2592427e-10,4.8822524e-09,3.72675e-09
750000,4.997437e-08,4.5126333e-10,3.0008881e-10,3.52156e-11,6.182115e-10,1.3490365e-09,3.2532306e-08,3.8335184e-09,3.506434e-09,4.2727222e-10,4.7853366e-09,7.0053874e-09
760000,5.011871e-08,4.4758913e-10,5.870008e-10,7.0221114e-11,6.9824657e-10,1.591584e-09,3.2715995e-08,3.817194e-09,4.955334e-09,6.041587e-10,4.881036e-09,7.655693e-09
770000,5.0640676e-08,4.4939047e-10,8.7872876e-10,1.0571767e-10,7.7942e-10,2.4105393e-09,3.2354198e-08,3.8281818e-09,6.0770695e-09,7.400463e-10,4.97539e-09,9.3015755e-09
780000,5.164985e-08,2.3394114e-10,1.1893695e-09,1.4355706e-10,5.945045e-10,3.2480265e-09,3.1955103e-08,2.7427163e-09,7.057937e-09,8.5987695e-10,3.8538768e-09,1.0731631e-08
790000,5.3725543e-08,8.121668e-12,6.27799e-10,7.5161335e-11,1.6646236e-10,3.9197703e-09,3.1009037e-08,4.7831083e-11,5.1230487e-09,6.246322e-10,1.3655538e-09,1.1724578e-08
800000,2.8997983e-08,8.426473e-12,1.8480672e-11,8.972933e-13,2.7180007e-12,2.3922875e-09,3.4376278e-08,3.9434966e-11,1.575791e-10,1.0144078e-11,2.9486663e-11,9.257597e-09
810000,4.6908077e-08,9.480273e-12,1.8557893e-11,7.0868696e-13,3.4456875e-12,1.2944272e-10,3.3838475e-08,4.3511122e-11,1.673783e-10,8.605147e-12,3.6396268e-11,8.89347e-10
820000,4.697364e-08,9.0634045e-12,2.9148844e-10,3.3304196e-11,7.794255e-11,5.366273e-10,3.3840212e-08,4.299666e-11,3.390596e-09,4.1288573e-10,9.0388597e-10,4.3266573e-09
830000,4.781239e-08,4.257993e-10,8.2710405e-10,9.92562e-11,7.31745e-10,6.4272976e-10,3.3615738e-08,3.739053e-09,5.8949916e-09,7.17189e-10,4.823494e-09,4.509358e-09
840000,4.8931703e-08,6.459212e-10,5.7114946e-10,6.8091977e-11,9.394633e-10,1.5797826e-09,3.3350084e-08,4.584122e-09,4.8768194e-09,5.946502e-10,5.794456e-09,7.585148e-09
850000,5.085959e-08,8.966709e-10,3.009364e-11,1.6985155e-12,1.0980794e-09,2.1762647e-09,3.2598447e-08,5.3983387e-09,2.1398529e-10,1.4387581e-11,6.6471855e-09,8.812597e-09
860000,5.1858887e-08,6.875105e-10,3.5418442e-11,2.5361666e-12,8.4696866e-10,2.4759408e-09,3.2218534e-08,4.7173505e-09,2.1510696e-10,1.7368966e-11,5.8318492e-09,9.413892e-09
870000,5.3571686e-08,7.038116e-10,1.9452367e-11,8.350796e-13,8.635757e-10,2.792397e-09,3.1121175e-08,4.78827e-09,1.6626127e-10,9.676488e-12,5.910745e-09,9.9952775e-09
880000,5.4571156e-08,7.244153e-10,2.0892807e-11,9.114724e-13,8.818902e-10,2.8592124e-09,3.0733e-08,4.855929e-09,1.6879728e-10,9.874467e-12,5.971993e-09,1.0138344e-08
890000,5.603147e-08,2.9013858e-10,9.857676e-10,1.1724412e-10,8.445134e-10,2.644716e-09,3.0005115e-08,2.8742848e-09,6.371189e-09,7.7580975e-10,5.059108e-09,9.7536175e-09
900000,3.009592e-08,1.1153382e-11,3.4175626e-10,4.049284e-11,9.2041486e-11,2.057548e-09,3.459622e-08,3.81463e-11,3.7779087e-09,4.597174e-10,1.0053275e-09,8.534661e-09
910000,4.6272696e-08,4.187088e-10,1.4344248e-11,7.29554e-13,4.985831e-10,1.1116398e-10,3.4434326e-08,3.644177e-09,1.4670548e-10,9.240441e-12,4.503752e-09,5.706143e-10
920000,4.6644498e-08,4.069433e-10,5.3465604e-10,6.4062006e-11,6.3676414e-10,3.0989286e-10,3.403647e-08,3.643641e-09,4.731118e-09,5.7691135e-10,4.662248e-09,3.0343714e-09
930000,4.7308074e-08,6.195647e-10,8.083345e-10,9.746999e-11,9.705508e-10,8.3446683e-10,3.4039164e-08,4.487814e-09,5.8274705e-09,7.1066275e-10,5.7335887e-09,5.269303e-09
940000,4.850541e-08,8.4343055e-10,8.34249e-10,9.9992195e-11,1.252691e-09,1.8239076e-09,3.3650043e-08,5.227773e-09,5.8972063e-09,7.1925566e-10,6.618051e-09,8.14675e-09
950000,4.9484857e-08,8.605367e-10,5.8108773e-10,6.892911e-11,1.2080471e-09,2.8199707e-09,3.3259138e-08,5.2757847e-09,4.876963e-09,5.946461e-10,6.627005e-09,1.005757e-08
960000,4.9695178e-08,8.70046e-10,8.50917e-10,1.0248082e-10,1.289079e-09,3.3838834e-09,3.332865e-08,5.2969944e-09,5.980649e-09,7.284026e-10,6.7057786e-09,1.0964219e-08
970000,5.1521464e-08,4.51824e-10,6.1851235e-10,8.316064e-11,7.6304724e-10,4.2901585e-09,3.2426478e-08,3.827115e-09,4.9869806e-09,6.2340766e-10,4.9414166e-09,1.2193362e-08
980000,5.1878e-08,4.5948062e-10,3.1141065e-10,3.6353642e-11,6.3606936e-10,5.1144675e-09,3.261787e-08,3.883745e-09,3.5508025e-09,4.3291334e-10,4.8475743e-09,1.3187605e-08
990000,5.31039e-08,2.1364549e-11,3.1668554e-10,3.7124415e-11,8.4452355e-11,5.491934e-09,3.190218e-08,1.602273e-10,3.586556e-09,4.3727605e-10,9.565809e-10,1.3582503e-08
1000000,2.9646225e-08,1.8482884e-11,1.7178448e-10,2.0003086e-11,4.5906258e-11,2.882763e-09,3.4555747e-08,1.2965666e-10,2.63644e-09,3.2140607e-10,7.0323747e-10,1.00950945e-08
