meanconcen,il8mean,il1mean,il6mean,il10mean,tnfmean,tgfmean,il8std,il1std,il6std,il10std,tnfstd,tgfstd
380000,6.072706e-08,3.1583844e-12,9.594178e-10,2.2966645e-10,2.9563296e-10,3.0162064e-09,4.572246e-08,1.7354266e-11,5.908105e-09,1.4214923e-09,1.8303152e-09,9.777261e-09
390000,6.2905066e-08,2.1980967e-12,3.2949016e-10,7.9216834e-11,1.0199854e-10,3.717759e-09,4.5185732e-08,1.2380522e-11,3.5002132e-09,8.4208285e-10,1.0842591e-09,1.0770825e-08
400000,3.0184093e-08,1.2601114e-11,1.5528562e-10,3.7317118e-11,4.809644e-11,1.9078683e-09,4.3883897e-08,6.993759e-11,2.4079854e-09,5.7931343e-10,7.4591633e-10,7.905874e-09
410000,4.8916803e-08,2.084786e-12,2.5830948e-10,6.144868e-11,7.896474e-11,9.712763e-10,4.74961e-08,1.2106647e-11,2.9636107e-09,7.2996814e-10,9.49376e-10,5.6780323e-09
420000,4.9428227e-08,3.024464e-12,5.145401e-10,1.2370857e-10,1.592854e-10,1.2286007e-09,4.774761e-08,1.4939796e-11,4.3631716e-09,1.0496967e-09,1.3515811e-09,6.3857e-09
430000,5.1774403e-08,2.4433242e-10,2.6847669e-10,6.450555e-11,3.796846e-10,1.7762681e-09,4.7533156e-08,2.828808e-09,3.1610985e-09,7.60501e-10,3.6249104e-09,7.653636e-09
440000,5.421256e-08,4.2337366e-12,2.8077438e-10,6.739469e-11,8.677508e-11,1.3596142e-09,4.7271072e-08,2.002078e-11,3.230551e-09,7.772153e-10,1.0007365e-09,6.6573618e-09
450000,5.616132e-08,2.6273098e-10,1.9825532e-12,2.6751306e-14,3.21926e-10,1.3890046e-09,4.7247912e-08,2.9461693e-09,1.6966406e-11,2.5950222e-13,3.6421341e-09,6.759889e-09
460000,5.7415704e-08,2.6893857e-10,2.9710115e-10,7.116879e-11,4.1857195e-10,1.4108424e-09,4.6815146e-08,2.9689724e-09,3.3340182e-09,7.9886725e-10,3.8038452e-09,6.8279684e-09
470000,5.8693164e-08,2.801699e-10,9.112221e-10,2.1860927e-10,6.162743e-10,2.0222382e-09,4.6752884e-08,3.0043337e-09,5.786448e-09,1.3883551e-09,4.0988093e-09,8.078429e-09
480000,6.017084e-08,2.8143096e-10,3.1032849e-10,7.4633764e-11,4.3930426e-10,2.9387994e-09,4.650656e-08,3.0410936e-09,3.398339e-09,8.1757145e-10,3.895778e-09,9.648962e-09
490000,6.238902e-08,2.9011119e-10,3.1824435e-10,7.653125e-11,4.504731e-10,3.354298e-09,4.6075247e-08,3.0790737e-09,3.4409e-09,8.278113e-10,3.944351e-09,1.0259003e-08
500000,3.0815936e-08,1.4217093e-10,1.6294595e-10,3.7788408e-11,2.1904704e-10,1.7048354e-09,4.4144674e-08,2.150507e-09,2.405716e-09,5.7816596e-10,2.757798e-09,7.3877833e-09
510000,5.2175622e-08,2.686393e-10,1.3900364e-13,6.8034805e-17,5.60721e-10,7.7138007e-10,4.7387694e-08,2.8669511e-09,8.149547e-13,4.562813e-16,4.6958033e-09,5.034989e-09
520000,5.2451238e-08,2.4405164e-10,5.3880816e-10,1.2904937e-10,4.627461e-10,7.893157e-10,4.790593e-08,2.8288032e-09,4.454183e-09,1.0716305e-09,3.7464325e-09,5.0693822e-09
530000,5.353456e-08,2.4980185e-10,2.9258393e-10,6.745216e-11,3.8883466e-10,1.5532624e-09,4.789405e-08,2.8614593e-09,3.197434e-09,7.687708e-10,3.6638677e-09,6.9597275e-09
540000,5.4642523e-08,5.1888344e-10,2.7825067e-10,6.689413e-11,7.0176354e-10,1.5935779e-09,4.7644754e-08,4.0591566e-09,3.2186886e-09,7.7435314e-10,5.1047326e-09,7.2363706e-09
550000,5.4832793e-08,5.086673e-10,2.8255187e-10,6.741876e-11,7.0663697e-10,1.8899322e-09,4.7839706e-08,4.0727506e-09,3.230489e-09,7.772134e-10,5.1234315e-09,7.822492e-09
560000,5.6998147e-08,5.379151e-10,1.16805e-09,2.8007646e-10,1.004604e-09,1.9401094e-09,4.7567923e-08,4.216704e-09,6.5062937e-09,1.565356e-09,5.471178e-09,7.935613e-09
570000,6.0757806e-08,5.6749827e-10,6.221664e-10,1.4933162e-10,8.787038e-10,2.8795095e-09,4.6847425e-08,4.282434e-09,4.7976494e-09,1.1518874e-09,5.4743934e-09,9.291156e-09
580000,6.1550324e-08,5.651705e-10,6.2736516e-10,1.5057604e-10,8.859538e-10,3.3200422e-09,4.6456556e-08,4.3001416e-09,4.817262e-09,1.1565957e-09,5.4965392e-09,1.0187187e-08
590000,6.2252575e-08,5.8085453e-10,2.0734024e-12,2.161922e-14,7.077372e-10,3.9261088e-09,4.6694716e-08,4.335618e-09,1.9359325e-11,2.3214815e-13,5.360122e-09,1.1037272e-08
600000,3.0411126e-08,2.7697505e-10,3.132594e-10,7.345529e-11,4.2898116e-10,1.920059e-09,4.4332772e-08,3.0042964e-09,3.3587109e-09,8.076977e-10,3.8489234e-09,7.831348e-09
610000,5.2858073e-08,1.0880954e-11,3.50914e-13,2.6142497e-16,1.4525297e-15,6.2736275e-11,4.8254133e-08,3.8368333e-11,1.6543883e-12,1.3922161e-15,1.1472772e-14,2.5659544e-10
620000,5.2953254e-08,6.12746e-12,2.6935246e-10,6.451209e-11,8.305739e-11,7.464146e-11,4.8234206e-08,2.4322369e-11,3.161034e-09,7.605005e-10,9.792148e-10,2.5394906e-10
630000,5.3720747e-08,6.3638136e-12,9.99612e-13,6.0182153e-15,2.9911962e-14,3.2261763e-10,4.823574e-08,2.437365e-11,7.3074775e-12,6.438884e-14,3.4077916e-13,2.9760028e-09
640000,5.5489046e-08,4.782214e-12,9.057141e-12,3.2092439e-13,1.11590214e-13,3.3120987e-10,4.7954487e-08,1.9627326e-11,7.4601395e-11,3.2022202e-12,1.2060837e-12,3.0195502e-09
650000,5.7293672e-08,2.6713093e-10,1.1568461e-09,2.778959e-10,6.772337e-10,3.1853645e-10,4.7642988e-08,2.9346685e-09,6.482074e-09,1.5595201e-09,4.119162e-09,3.0599359e-09
660000,5.826894e-08,2.6781977e-10,5.8765076e-10,1.4110794e-10,5.061227e-10,1.4743031e-09,4.7509637e-08,2.9573295e-09,4.6552193e-09,1.1199808e-09,3.9153107e-09,6.7798434e-09
670000,6.0681586e-08,2.8673422e-10,8.750949e-12,1.5081648e-13,3.3776218e-10,2.0684354e-09,4.7001066e-08,3.0649907e-09,5.0712438e-11,9.662025e-13,3.7301007e-09,8.143947e-09
680000,6.122964e-08,5.6468125e-10,3.9311173e-13,2.3676696e-16,6.864434e-10,2.3797952e-09,4.7319986e-08,4.282231e-09,1.9009475e-12,1.4764112e-15,5.2947255e-09,8.718905e-09
690000,6.405627e-08,3.0344677e-10,3.2407546e-10,7.785098e-11,4.583219e-10,2.5065883e-09,4.638866e-08,3.105002e-09,3.4701486e-09,8.348557e-10,3.977753e-09,8.892998e-09
700000,3.1846852e-08,8.280092e-12,6.2229233e-10,1.4872942e-10,1.9145645e-10,1.4186619e-09,4.4598618e-08,3.7573944e-11,4.7952664e-09,1.1495307e-09,1.4796419e-09,6.680675e-09
710000,5.254122e-08,2.4725252e-10,2.0133584e-11,1.4389563e-12,2.9374195e-10,9.9222776e-11,4.8319805e-08,2.7992506e-09,1.8732756e-10,1.627009e-11,3.4604477e-09,3.0720254e-10
720000,5.2754437e-08,7.174336e-10,2.6525737e-10,6.359782e-11,9.592418e-10,7.266422e-11,4.8475965e-08,4.830211e-09,3.138872e-09,7.5516454e-10,6.038762e-09,1.9392693e-10
730000,5.3876143e-08,2.491119e-10,2.8359193e-10,6.649228e-11,3.8334744e-10,3.3331315e-10,4.8452293e-08,2.8391516e-09,3.1741074e-09,7.632814e-10,3.637704e-09,2.9726455e-09
740000,5.5225655e-08,2.528388e-10,5.9187094e-10,1.6311347e-10,5.4664734e-10,6.192105e-10,4.82922e-08,2.8696836e-09,4.545984e-09,1.1393829e-09,3.878441e-09,4.2270143e-09
750000,5.685625e-08,2.6177047e-10,2.0200224e-12,7.0998124e-15,5.622994e-10,1.1442604e-09,4.8083933e-08,2.9129092e-09,1.2092751e-11,5.2783153e-14,4.565872e-09,6.0471645e-09
760000,5.8469322e-08,2.8143374e-10,1.1787321e-09,2.823055e-10,6.894449e-10,1.1705575e-09,4.7991037e-08,2.9595997e-09,6.5304637e-09,1.5712548e-09,4.150111e-09,6.2188987e-09
770000,5.9308267e-08,2.79565e-10,6.033078e-10,1.434738e-10,5.175992e-10,2.0079796e-09,4.7975842e-08,2.9803502e-09,4.7024393e-09,1.1291688e-09,3.945541e-09,8.02695e-09
780000,6.146384e-08,3.0279845e-10,3.0843136e-10,7.40245e-11,4.4126097e-10,2.6667908e-09,4.7340162e-08,3.0311034e-09,3.3844423e-09,8.142414e-10,3.879632e-09,9.1639825e-09
790000,6.174534e-08,2.8541033e-10,6.2125893e-10,1.4927048e-10,5.3549304e-10,3.0114229e-09,4.755585e-08,3.0407907e-09,4.785822e-09,1.1513925e-09,4.0250128e-09,9.625015e-09
800000,3.119866e-08,1.4957616e-10,1.5569526e-10,3.6343224e-11,2.157837e-10,1.7870093e-09,4.462892e-08,2.1271223e-09,2.3739712e-09,5.7114147e-10,2.7246132e-09,7.545279e-09
810000,5.2788515e-08,2.4897806e-10,1.0506085e-12,3.707982e-15,2.9047775e-10,7.314511e-11,4.867487e-08,2.8439804e-09,5.520421e-12,3.7343108e-14,3.4614216e-09,1.6030897e-10
820000,5.3404957e-08,2.4339536e-10,6.8276246e-10,1.7977812e-10,5.376462e-10,7.244352e-11,4.8786152e-08,2.8187346e-09,4.7539186e-09,1.2251198e-09,3.836889e-09,1.9662841e-10
830000,5.512819e-08,2.5450458e-10,2.890561e-10,6.760286e-11,3.9297685e-10,6.0149696e-10,4.8510664e-08,2.8597071e-09,3.1962988e-09,7.6879453e-10,3.6637025e-09,4.1981494e-09
840000,5.7044193e-08,2.6264416e-10,2.6563996e-12,1.1553085e-14,3.1454753e-10,1.1434838e-09,4.787678e-08,2.8905691e-09,1.1235103e-11,7.04914e-14,3.5740284e-09,5.971506e-09
850000,5.924419e-08,2.7032315e-10,5.863784e-10,1.4009738e-10,5.022166e-10,1.1734634e-09,4.7995254e-08,2.947127e-09,4.637159e-09,1.1156899e-09,3.9003565e-09,6.0648144e-09
860000,5.9180124e-08,5.5175076e-10,3.2276733e-12,1.5649276e-14,9.402352e-10,2.026444e-09,4.827321e-08,4.1849515e-09,1.531611e-11,9.8786044e-14,6.056455e-09,8.031901e-09
870000,5.97833e-08,2.7676603e-10,8.9519536e-10,2.1502411e-10,6.064442e-10,2.5950768e-09,4.80978e-08,2.9810787e-09,5.722603e-09,1.3767741e-09,4.0667567e-09,9.0213685e-09
880000,6.181977e-08,2.8205602e-10,5.0270834e-12,8.2904556e-14,3.4048106e-10,3.2500382e-09,4.7587612e-08,3.0285179e-09,3.7774978e-11,8.189294e-13,3.7443173e-09,1.0071494e-08
890000,6.300062e-08,2.946371e-10,6.447081e-10,1.5149079e-10,5.427723e-10,3.5994345e-09,4.7232405e-08,3.0541891e-09,4.827387e-09,1.1563619e-09,4.041187e-09,1.0508071e-08
900000,3.2081093e-08,1.508382e-10,7.7933093e-10,1.8494671e-10,4.0980588e-10,2.123107e-09,4.4906315e-08,2.14158e-09,5.3123337e-09,1.277027e-09,3.103622e-09,8.174012e-09
910000,5.5424e-08,1.9445967e-11,2.1213018e-12,1.1020825e-14,2.6295767e-12,9.7841034e-11,4.8662656e-08,8.8225205e-11,1.1180215e-11,1.08648584e-13,2.8281162e-11,1.9934851e-10
920000,5.599156e-08,1.2278026e-11,1.5175932e-11,8.682208e-13,5.3373334e-12,1.3413326e-10,4.8849035e-08,4.0216518e-11,1.5494071e-10,9.91879e-12,5.636504e-11,3.084524e-10
930000,5.809385e-08,1.7971843e-11,3.2678465e-10,7.3987046e-11,9.3983196e-11,1.0281915e-10,4.8237155e-08,1.424498e-10,3.2718275e-09,7.8621626e-10,1.0120272e-09,1.8528219e-10
940000,6.004857e-08,2.7247501e-10,3.0866795e-10,7.203626e-11,4.220073e-10,6.735327e-10,4.8195147e-08,2.9804734e-09,3.3308456e-09,8.0129475e-10,3.8186463e-09,4.420631e-09
950000,6.187792e-08,5.648014e-10,3.014238e-12,2.0412864e-14,6.9105055e-10,9.460275e-10,4.7940457e-08,4.264456e-09,1.6390025e-11,1.6344806e-13,5.272627e-09,5.4424447e-09
960000,6.4964006e-08,2.9631864e-10,3.2295872e-10,7.720144e-11,4.54328e-10,1.0162755e-09,4.669763e-08,3.0918912e-09,3.4552887e-09,8.3130974e-10,3.960951e-09,5.617663e-09
970000,6.751021e-08,1.384922e-11,3.451587e-10,8.0880636e-11,1.0387793e-10,1.0325543e-09,4.616068e-08,5.6079523e-11,3.5305774e-09,8.494791e-10,1.0938053e-09,5.644056e-09
980000,6.811296e-08,1.4578257e-11,1.1854778e-11,2.0662206e-13,1.8965518e-13,1.3474947e-09,4.599467e-08,5.8407584e-11,6.3907796e-11,1.4322974e-12,1.4413426e-12,6.5344072e-09
990000,6.9500096e-08,1.5381998e-11,1.3963953e-09,3.3223568e-10,4.3367973e-10,1.7181313e-09,4.5377327e-08,4.6357425e-11,7.0556374e-09,1.6977822e-09,2.2209705e-09,7.369958e-09
1000000,3.38948e-08,7.901607e-12,1.8436866e-10,5.231285e-11,8.785051e-11,1.2855867e-09,4.5446452e-08,1.9837154e-11,2.4490354e-09,6.187304e-10,9.483563e-10,6.341944e-09
