meanconcen,il8mean,il1mean,il6mean,il10mean,tnfmean,tgfmean,il8std,il1std,il6std,il10std,tnfstd,tgfstd
620000,5.4900198e-08,1.9398223e-10,7.566475e-13,1.985473e-15,2.282176e-10,8.643959e-11,4.2339348e-08,2.4829445e-09,6.7400373e-12,1.9052368e-14,3.0697864e-09,3.4770029e-10
630000,5.6161795e-08,1.9844881e-10,5.2263693e-10,9.185606e-11,3.6707584e-10,3.2004477e-10,4.20626e-08,2.5106799e-09,4.762689e-09,8.5137797e-10,3.3278376e-09,3.3486598e-09
640000,5.808648e-08,6.8635293e-12,7.5585144e-13,1.774789e-15,1.3131338e-15,1.0970355e-09,4.1591807e-08,2.470952e-11,6.398126e-12,1.6072047e-14,7.38946e-15,6.7553967e-09
650000,5.949934e-08,7.947487e-12,2.6730224e-10,4.7776064e-11,6.882784e-11,9.2421637e-10,4.0835015e-08,2.8178012e-11,3.4565126e-09,6.192347e-10,8.9179664e-10,5.971568e-09
660000,6.1602776e-08,2.1272054e-10,5.5411387e-10,9.907023e-11,3.974472e-10,1.4445535e-09,4.016996e-08,2.6228537e-09,4.961416e-09,8.8884833e-10,3.4758032e-09,7.754348e-09
670000,6.3148846e-08,2.2638932e-10,2.3809132e-12,7.275103e-15,2.6404087e-10,2.0776594e-09,3.9564597e-08,2.698383e-09,1.4763954e-11,5.011855e-14,3.2837733e-09,9.184757e-09
680000,6.495383e-08,2.335289e-10,5.892001e-10,1.0492487e-10,4.2079046e-10,2.1166346e-09,3.900658e-08,2.7411886e-09,5.1148916e-09,9.145104e-10,3.5753687e-09,9.3332115e-09
690000,6.580817e-08,2.281135e-10,2.974234e-10,5.3120328e-11,3.497111e-10,2.74401e-09,3.8676045e-08,2.7154188e-09,3.6434464e-09,6.5272804e-10,3.480386e-09,1.0548214e-08
700000,3.6854242e-08,1.2573943e-10,1.7024047e-10,2.917785e-11,1.9000031e-10,1.6998355e-09,4.2614854e-08,2.0038367e-09,2.6907856e-09,4.8165993e-10,2.570209e-09,8.309714e-09
710000,5.8391596e-08,2.0206406e-10,2.8338382e-12,2.5778414e-14,2.3736632e-10,9.0804184e-11,4.144937e-08,2.5726832e-09,2.8600202e-11,3.1259522e-13,3.1309986e-09,3.1679231e-10
720000,5.7511883e-08,5.8719274e-10,2.5843397e-10,4.6139707e-11,7.7841394e-10,3.2958944e-10,4.217052e-08,4.3833936e-09,3.3970688e-09,6.0858873e-10,5.453034e-09,3.380419e-09
730000,5.975796e-08,6.05265e-10,7.4007787e-13,2.7723958e-15,7.372454e-10,6.067137e-10,4.1310138e-08,4.4351345e-09,6.7522598e-12,2.5268143e-14,5.4836287e-09,4.843568e-09
740000,6.0402094e-08,4.1419446e-10,8.136229e-10,1.4509445e-10,7.062978e-10,6.424237e-10,4.1207038e-08,3.6830985e-09,5.9856533e-09,1.072385e-09,4.752746e-09,4.868275e-09
750000,6.238622e-08,2.1636654e-10,5.5756444e-10,9.968262e-11,4.0337625e-10,1.4701478e-09,4.0365613e-08,2.630809e-09,4.9765103e-09,8.915531e-10,3.4862537e-09,7.7772295e-09
760000,6.4107766e-08,2.250323e-10,5.717733e-10,1.0220747e-10,4.1016146e-10,2.0719129e-09,3.951443e-08,2.6636786e-09,5.0383e-09,9.026251e-10,3.529625e-09,9.236672e-09
770000,6.48833e-08,2.5059668e-10,1.2509112e-12,4.9823126e-15,2.6722052e-10,2.6709042e-09,3.9281375e-08,2.6902631e-09,8.7742045e-12,4.2304136e-14,3.3141552e-09,1.0432527e-08
780000,6.5382714e-08,2.3801644e-10,5.32712e-11,2.6733319e-11,3.3202513e-10,2.9633693e-09,3.9037637e-08,2.6934819e-09,6.469748e-10,3.3168698e-10,3.4119823e-09,1.0990141e-08
790000,6.7483306e-08,7.295848e-12,3.0179184e-10,5.3832577e-11,7.7522475e-11,3.6716226e-09,3.802415e-08,2.412774e-11,3.6689447e-09,6.570381e-10,9.462383e-10,1.2153665e-08
800000,3.832829e-08,1.2064439e-11,1.666492e-10,2.937898e-11,4.319849e-11,2.0478352e-09,4.269111e-08,8.41692e-11,2.7127443e-09,4.8599186e-10,7.000155e-10,9.144754e-09
810000,5.4049575e-08,1.9347327e-10,6.558181e-12,1.0157479e-13,2.1910687e-10,9.506604e-11,4.283658e-08,2.4346654e-09,5.366902e-11,9.523706e-13,3.0047855e-09,3.0452504e-10
820000,5.4553443e-08,1.8854147e-10,2.42053e-10,4.2956375e-11,2.8280198e-10,3.5118095e-10,4.2853422e-08,2.4826723e-09,3.2780842e-09,5.8728633e-10,3.1331977e-09,3.2634948e-09
830000,5.5239894e-08,1.8907262e-10,5.752411e-10,1.1689254e-10,4.0725434e-10,5.740027e-10,4.291781e-08,2.462785e-09,4.795859e-09,9.236586e-10,3.3496816e-09,4.6234145e-09
840000,5.679096e-08,9.862522e-12,2.3186966e-11,1.963228e-12,1.5459812e-12,1.3730901e-09,4.257537e-08,3.3935466e-11,2.1966903e-10,1.8542e-11,1.539115e-11,7.443182e-09
850000,5.9067645e-08,6.706316e-12,2.6291888e-10,4.6454566e-11,6.6840956e-11,1.6315628e-09,4.214591e-08,2.1416308e-11,3.4066259e-09,6.103214e-10,8.7896596e-10,8.147431e-09
860000,6.021027e-08,8.576103e-12,5.379573e-10,9.507876e-11,1.3689595e-10,1.9247368e-09,4.152843e-08,2.7759862e-11,4.8709325e-09,8.7094726e-10,1.2539186e-09,8.773636e-09
870000,6.12407e-08,8.92626e-12,1.0827595e-09,1.9342106e-10,2.7852032e-10,2.4659876e-09,4.125678e-08,2.5538141e-11,6.8905397e-09,1.2345053e-09,1.777893e-09,9.926789e-09
880000,6.207258e-08,7.765173e-12,1.0958142e-09,1.957569e-10,2.8189354e-10,3.833212e-09,4.0907096e-08,2.6737626e-11,6.932562e-09,1.2417842e-09,1.7883705e-09,1.2277537e-08
890000,6.373157e-08,9.573509e-12,2.3130187e-12,1.40068375e-14,1.6140716e-13,4.7627764e-09,4.0120078e-08,3.1177234e-11,1.6101424e-11,1.19195e-13,1.4055284e-12,1.3583448e-08
900000,3.6881293e-08,1.6580124e-11,3.0421143e-12,2.9921236e-14,1.2703727e-10,2.7212983e-09,4.2718575e-08,9.480769e-11,2.050361e-11,3.3971545e-13,2.069029e-09,1.0388741e-08
910000,5.70035e-08,9.120411e-12,3.2953156e-12,1.5921075e-14,8.08253e-15,2.6797184e-10,4.258527e-08,3.5483914e-11,1.978622e-11,1.2965909e-13,4.0535273e-14,2.0091004e-09
920000,5.7427677e-08,6.7719003e-12,3.4819534e-12,2.3326984e-14,6.505763e-15,5.541672e-10,4.267593e-08,1.9983461e-11,2.1289297e-11,1.728483e-13,3.1251203e-14,3.822491e-09
930000,5.888822e-08,6.5552294e-12,2.1889636e-12,1.30672035e-14,5.3230756e-15,4.863816e-10,4.2158025e-08,2.0178853e-11,1.5483776e-11,1.3771939e-13,2.9361452e-14,3.8137533e-09
940000,6.023018e-08,8.71476e-12,3.2863176e-10,7.3942796e-11,1.3105281e-10,4.816788e-10,4.178724e-08,2.7115067e-11,3.5031298e-09,6.9825756e-10,1.1654516e-09,3.7662478e-09
950000,6.223955e-08,2.271176e-11,1.7943678e-11,1.1281059e-12,4.7213843e-12,1.040625e-09,4.0932672e-08,1.3588401e-10,1.6662065e-10,1.3533842e-11,3.9501406e-11,6.23907e-09
960000,6.343578e-08,2.1909607e-10,5.784954e-10,1.0060325e-10,4.0037404e-10,1.083098e-09,4.0774182e-08,2.6310039e-09,4.977682e-09,8.9151314e-10,3.4863243e-09,6.200841e-09
970000,6.502585e-08,2.1884451e-10,2.891554e-10,5.1143298e-11,3.364407e-10,2.215112e-09,4.0099323e-08,2.6637332e-09,3.5739074e-09,6.402919e-10,3.4143168e-09,9.266109e-09
980000,6.533173e-08,2.2344802e-10,2.9077554e-10,5.1488556e-11,3.418586e-10,2.6402385e-09,4.0126835e-08,2.6720584e-09,3.6028507e-09,6.428681e-10,3.425047e-09,1.0643098e-08
990000,6.727928e-08,2.3139107e-10,5.922044e-10,1.0556271e-10,4.2351542e-10,2.8602813e-09,3.8936257e-08,2.7501923e-09,5.118738e-09,9.170614e-10,3.5868148e-09,1.0570163e-08
1000000,3.8213713e-08,1.281599e-10,3.353772e-10,5.7949836e-11,2.3079172e-10,1.932673e-09,4.30022e-08,2.000262e-09,3.789953e-09,6.787237e-10,2.654494e-09,8.700277e-09
