meanconcen,il8mean,il1mean,il6mean,il10mean,tnfmean,tgfmean,il8std,il1std,il6std,il10std,tnfstd,tgfstd
280000,5.5781047e-08,6.259176e-12,2.7800998e-10,4.5356864e-11,9.3035336e-11,3.4146739e-09,4.5621288e-08,5.2001934e-11,3.0940825e-09,5.0506327e-10,1.0358553e-09,9.530134e-09
290000,5.775511e-08,1.2780257e-11,2.8732328e-10,4.685662e-11,9.8097544e-11,3.5353702e-09,4.5323e-08,1.2897855e-10,3.1443785e-09,5.132751e-10,1.0527438e-09,9.689998e-09
300000,2.8528975e-08,2.583939e-12,1.2418222e-10,2.1572341e-11,4.6007375e-11,1.8289886e-09,4.2582084e-08,1.9289436e-11,1.8196982e-09,3.3461073e-10,7.21801e-10,7.164883e-09
310000,4.580454e-08,2.1949313e-10,7.169636e-13,4.1468344e-15,2.6966288e-10,1.4056971e-09,4.6639578e-08,2.6982268e-09,5.6054033e-12,3.6778614e-14,3.3355365e-09,6.30943e-09
320000,4.5815213e-08,2.190752e-10,3.1751262e-13,1.6116046e-15,2.696624e-10,1.4051902e-09,4.6812406e-08,2.6982463e-09,3.1133804e-12,1.9116107e-14,3.3355365e-09,6.320509e-09
330000,4.7729024e-08,2.3243549e-10,2.3344754e-10,3.8052277e-11,3.5676545e-10,6.6521527e-10,4.6652204e-08,2.7487244e-09,2.8357865e-09,4.6290252e-10,3.5148902e-09,4.263466e-09
340000,4.961025e-08,2.3641486e-10,4.8658144e-10,7.9297804e-11,4.530331e-10,8.9366997e-10,4.685874e-08,2.799372e-09,4.0786126e-09,6.6578376e-10,3.7075198e-09,5.0107536e-09
350000,5.004791e-08,2.3819385e-10,2.7301915e-12,2.5509387e-14,2.9245614e-10,1.5164103e-09,4.6946752e-08,2.8092388e-09,2.7709477e-11,2.7243827e-13,3.4726568e-09,6.546011e-09
360000,5.14932e-08,2.4588143e-10,1.2600859e-09,2.0545504e-10,7.2224665e-10,1.5690467e-09,4.699058e-08,2.8496827e-09,6.496594e-09,1.0596223e-09,4.1078607e-09,6.631568e-09
370000,5.3158217e-08,4.081505e-10,7.804864e-10,1.2698033e-10,8.751399e-10,2.878368e-09,4.6868504e-08,3.3868999e-09,5.146545e-09,8.3899554e-10,5.252263e-09,8.731019e-09
380000,5.4757162e-08,2.5981917e-10,2.6773916e-10,4.3615514e-11,4.088916e-10,3.5337224e-09,4.6843912e-08,2.9349674e-09,3.0344371e-09,4.9533183e-10,3.7601593e-09,9.699628e-09
390000,5.791999e-08,3.3125525e-12,5.621987e-10,9.1487415e-11,1.8756952e-10,3.6935455e-09,4.602677e-08,1.9398462e-11,4.38596e-09,7.145034e-10,1.4649566e-09,9.860907e-09
400000,2.906188e-08,5.8831026e-12,1.4751717e-10,2.2936398e-11,4.6386464e-11,2.1933064e-09,4.297389e-08,4.042251e-11,2.181891e-09,3.5576964e-10,7.2958517e-10,7.780353e-09
410000,5.097895e-08,2.5388766e-10,1.549163e-10,3.3794544e-11,3.7353537e-10,1.5404543e-09,4.726138e-08,2.818825e-09,1.8015309e-09,3.9955947e-10,3.6015027e-09,6.562927e-09
420000,5.1319155e-08,2.4392177e-10,6.70798e-13,5.2547696e-15,2.9662992e-10,1.5539435e-09,4.7400313e-08,2.8288236e-09,7.815072e-12,6.1939386e-14,3.4971965e-09,6.6029995e-09
430000,5.2088332e-08,2.4588742e-10,7.962171e-13,5.789326e-15,3.0092853e-10,1.5751108e-09,4.746332e-08,2.8492113e-09,8.347846e-12,6.7436955e-14,3.5222636e-09,6.631123e-09
440000,5.7135995e-08,2.6950492e-10,1.668843e-12,1.2665895e-14,3.2958972e-10,8.345374e-10,4.6780467e-08,2.9807115e-09,1.228322e-11,9.9749595e-14,3.6848953e-09,4.6651727e-09
450000,6.1468995e-08,1.9666018e-12,1.6367787e-11,8.3674945e-13,6.4100575e-13,4.8751583e-11,4.591308e-08,1.37171585e-11,1.6543365e-10,8.926452e-12,6.885478e-12,2.3412688e-10
460000,6.2704416e-08,2.6896803e-12,1.024459e-12,8.5470935e-15,1.8544645e-15,5.847659e-11,4.5525457e-08,1.4859941e-11,1.05271295e-11,9.116864e-14,1.892648e-14,2.4552615e-10
470000,6.4982856e-08,4.769718e-12,3.1414937e-10,5.1086316e-11,1.04776195e-10,3.1983222e-10,4.4865047e-08,2.7048508e-11,3.2816565e-09,5.356951e-10,1.09868e-09,2.8580065e-09
480000,6.505655e-08,5.4658977e-12,1.126063e-12,1.0023495e-14,1.9572736e-14,5.944205e-10,4.4928758e-08,3.2633108e-11,1.1616906e-11,1.05105527e-13,1.8312881e-13,4.015745e-09
490000,6.580813e-08,2.2128185e-12,3.3285613e-10,5.209699e-11,1.0606066e-10,8.911302e-10,4.463748e-08,1.4847278e-11,3.2980112e-09,5.3807736e-10,1.1035912e-09,4.914819e-09
500000,3.091561e-08,4.3468484e-12,2.9167638e-10,4.7262933e-11,9.6920624e-11,6.943939e-10,4.419857e-08,2.9783613e-11,3.157206e-09,5.1539e-10,1.0570369e-09,4.312528e-09
510000,5.2207458e-08,2.45948e-10,1.2319817e-12,9.6382405e-15,2.9663108e-10,7.528361e-11,4.762476e-08,2.828837e-09,1.1592341e-11,1.1076108e-13,3.4971965e-09,3.0580075e-10
520000,5.338617e-08,2.519406e-10,3.0080476e-12,2.499402e-14,3.0610642e-10,6.1248916e-11,4.757926e-08,2.8596838e-09,2.2641677e-11,2.0379374e-13,3.5349161e-09,2.504314e-10
530000,5.610306e-08,2.6110755e-10,5.3613797e-10,8.723578e-11,4.9833837e-10,7.070466e-11,4.743326e-08,2.9348726e-09,4.274535e-09,6.9778344e-10,3.885576e-09,3.1074712e-10
540000,5.6825666e-08,2.6626118e-10,5.4659977e-10,8.8673964e-11,5.0616916e-10,7.730814e-10,4.7572563e-08,2.957461e-09,4.328468e-09,7.037315e-10,3.9154364e-09,4.6490953e-09
550000,5.8248137e-08,2.7397326e-10,2.8072744e-10,4.5381532e-11,4.2525253e-10,1.2809971e-09,4.7350042e-08,2.9923777e-09,3.0939176e-09,5.0506105e-10,3.8337173e-09,5.999569e-09
560000,5.952028e-08,2.7730937e-10,5.6614574e-10,9.220073e-11,5.267001e-10,1.7928117e-09,4.6888772e-08,3.0165035e-09,4.3925827e-09,7.170452e-10,3.9927404e-09,7.01625e-09
570000,6.048681e-08,2.4681555e-12,2.9487504e-10,4.702793e-11,9.619425e-11,2.1157163e-09,4.675807e-08,1.4790235e-11,3.1442375e-09,5.1326227e-10,1.0526902e-09,7.524065e-09
580000,6.2144046e-08,2.9067443e-10,8.859025e-10,1.4419652e-10,6.4758326e-10,2.3828184e-09,4.631809e-08,3.0806924e-09,5.4758846e-09,8.926796e-10,4.1992454e-09,8.026025e-09
590000,6.519142e-08,3.096696e-10,3.2901096e-10,5.1630485e-11,4.7544996e-10,3.2954683e-09,4.5687568e-08,3.1600749e-09,3.2858478e-09,5.337806e-10,4.0471924e-09,9.341408e-09
600000,3.131614e-08,1.4964151e-10,1.4893589e-10,2.3685533e-11,2.2358873e-10,1.7523067e-09,4.4630106e-08,2.1645132e-09,2.2592623e-09,3.6582778e-10,2.7749936e-09,6.8950055e-09
610000,5.1731693e-08,6.2607337e-12,1.4089071e-12,1.449251e-14,4.953775e-15,5.1806004e-11,4.8379746e-08,3.3998353e-11,1.4353876e-11,1.6985007e-13,4.267266e-14,2.1265432e-10
620000,5.225187e-08,3.0967473e-12,1.6665416e-12,1.5880863e-14,3.940293e-15,8.334101e-11,4.8287646e-08,1.5367978e-11,1.4943071e-11,1.7673742e-13,4.326006e-14,3.3236094e-10
630000,5.4404083e-08,9.087599e-12,7.677253e-10,1.250792e-10,5.10367e-10,7.840551e-11,4.7940837e-08,7.977855e-11,5.1010938e-09,8.327052e-10,3.3892436e-09,2.4771277e-10
640000,5.540395e-08,2.6181644e-12,5.278735e-10,8.5382416e-11,1.7492292e-10,7.4974726e-10,4.8108575e-08,1.4198163e-11,4.236967e-09,6.9027756e-10,1.415301e-09,4.479367e-09
650000,5.699108e-08,3.6659282e-12,8.096016e-10,1.3186842e-10,2.7041971e-10,1.2177981e-09,4.8072188e-08,1.5977756e-11,5.234403e-09,8.5447577e-10,1.7524865e-09,5.819804e-09
660000,5.759923e-08,6.219809e-12,5.4801175e-10,8.865324e-11,1.8575308e-10,1.9595725e-09,4.790565e-08,3.579678e-11,4.3069717e-09,7.031213e-10,1.4422887e-09,7.3377544e-09
670000,5.8896664e-08,1.0083728e-11,2.7814812e-10,4.502104e-11,9.6410185e-11,2.2594495e-09,4.7373046e-08,5.8205166e-11,3.0817204e-09,5.030692e-10,1.0324269e-09,7.779803e-09
680000,6.0731246e-08,3.7379466e-12,2.892998e-10,4.652666e-11,9.532544e-11,2.301309e-09,4.7119343e-08,1.6068662e-11,3.1313137e-09,5.111798e-10,1.0484097e-09,7.880103e-09
690000,6.053439e-08,6.3008067e-12,2.880281e-10,4.6499946e-11,9.535337e-11,2.542271e-09,4.7442832e-08,3.0110074e-11,3.131355e-09,5.1118215e-10,1.0484072e-09,8.284941e-09
700000,3.0589486e-08,5.085313e-12,2.8085484e-10,4.5380987e-11,9.3065985e-11,1.5119075e-09,4.4298407e-08,2.8689068e-11,3.0938891e-09,5.0506116e-10,1.0358526e-09,6.4744903e-09
710000,5.08664e-08,2.4262967e-10,7.898787e-12,8.175412e-14,2.867366e-10,7.99296e-11,4.8693273e-08,2.771073e-09,4.5544773e-11,5.355282e-13,3.4250027e-09,2.775566e-10
720000,5.2440882e-08,2.4640878e-10,4.1781014e-12,3.090939e-14,2.925289e-10,6.3713326e-11,4.855854e-08,2.8542275e-09,2.277019e-11,2.4704227e-13,3.4735013e-09,1.9536708e-10
730000,5.4949226e-08,5.385538e-12,5.274455e-10,8.3999085e-11,1.7142131e-10,9.539608e-11,4.818618e-08,2.4416875e-11,4.1814276e-09,6.8241063e-10,1.3996312e-09,3.0989727e-10
740000,5.5918008e-08,8.026473e-12,5.255503e-10,8.528512e-11,1.7916704e-10,5.2418286e-10,4.8369106e-08,4.6963638e-11,4.2266444e-09,6.8998834e-10,1.4154657e-09,3.6710397e-09
750000,5.6532755e-08,6.3206484e-12,7.9525153e-10,1.2894637e-10,2.6429833e-10,1.2196419e-09,4.817353e-08,2.4563192e-11,5.1754916e-09,8.449274e-10,1.7329226e-09,5.753183e-09
760000,5.754839e-08,3.078918e-12,1.3405741e-09,2.1812803e-10,4.472551e-10,1.9377318e-09,4.7935306e-08,1.4158036e-11,6.6852306e-09,1.0904698e-09,2.2362285e-09,7.2550317e-09
770000,5.970934e-08,3.7055905e-12,5.5917193e-10,9.0747125e-11,1.8605487e-10,3.2147849e-09,4.7716455e-08,1.4510803e-11,4.357655e-09,7.1137707e-10,1.4590023e-09,9.219379e-09
780000,6.040408e-08,4.9093477e-12,2.8415206e-10,4.576053e-11,9.378314e-11,3.8196326e-09,4.742996e-08,1.7064706e-11,3.1061806e-09,5.0707594e-10,1.0399902e-09,9.8659365e-09
790000,6.050058e-08,2.7965144e-10,5.6860466e-10,9.2227226e-11,5.317175e-10,3.9919286e-09,4.7844082e-08,3.016315e-09,4.3923634e-09,7.1704187e-10,3.9924553e-09,1.0144373e-08
800000,3.1005477e-08,1.39958e-10,2.9693714e-10,4.63382e-11,2.5927593e-10,2.3283526e-09,4.4368228e-08,2.116257e-09,3.088937e-09,5.040913e-10,2.8073268e-09,7.851351e-09
810000,5.5340028e-08,3.120015e-12,4.583254e-12,4.6263578e-14,1.227777e-14,6.244439e-11,4.832943e-08,1.3336379e-11,2.8003289e-11,3.4005985e-13,9.4317254e-14,1.645878e-10
820000,5.6262746e-08,2.5404728e-10,5.2257176e-10,8.466152e-11,4.834714e-10,6.897161e-11,4.819957e-08,2.891033e-09,4.211012e-09,6.874466e-10,3.8280814e-09,1.8932614e-10
830000,5.8616394e-08,2.682121e-10,4.0269914e-12,4.2938123e-14,3.2685557e-10,5.3763005e-10,4.7750067e-08,2.9458092e-09,2.8546205e-11,3.5684574e-13,3.642107e-09,3.7252295e-09
840000,5.87625e-08,2.6911479e-10,1.5955546e-11,1.0773179e-12,3.256058e-10,7.7991247e-10,4.799076e-08,2.957293e-09,1.2525221e-10,1.1613755e-11,3.6561378e-09,4.5861364e-09
850000,6.197227e-08,2.8304115e-10,1.1644495e-09,1.8783441e-10,7.278417e-10,1.0784375e-09,4.7487436e-08,3.0409675e-09,6.207858e-09,1.0135687e-09,4.2652726e-09,5.3876708e-09
860000,6.28925e-08,5.681968e-10,8.8116375e-10,1.429837e-10,9.911028e-10,2.0990383e-09,4.7403496e-08,4.318014e-09,5.4439324e-09,8.887577e-10,5.6045226e-09,7.581483e-09
870000,6.4307e-08,2.924459e-10,3.0184072e-10,4.8511785e-11,4.5434012e-10,2.9157838e-09,4.672165e-08,3.0921086e-09,3.196963e-09,5.2189614e-10,3.96095e-09,8.868742e-09
880000,6.55092e-08,2.978239e-10,7.606199e-12,6.5694324e-14,3.6429829e-10,3.2410323e-09,4.6867548e-08,3.1323075e-09,3.8660665e-11,4.4087824e-13,3.872352e-09,9.265645e-09
890000,6.682551e-08,3.1261135e-10,5.8023547e-12,6.246917e-14,3.7098383e-10,3.3271799e-09,4.6334133e-08,3.2635723e-09,3.7103633e-11,4.5509484e-13,3.9083674e-09,9.394507e-09
900000,3.2692924e-08,1.4465705e-10,8.413849e-12,1.1335888e-13,1.723638e-10,1.5787341e-09,4.502424e-08,2.1592779e-09,4.720047e-11,8.2981137e-13,2.6694928e-09,6.566219e-09
910000,5.4650595e-08,2.530381e-10,5.9431557e-12,5.680156e-14,3.009463e-10,8.120807e-11,4.8931646e-08,2.8513498e-09,3.6335653e-11,4.3485872e-13,3.5222618e-09,1.8251393e-10
920000,5.511918e-08,2.560858e-10,2.5776642e-10,4.1172617e-11,3.8532283e-10,9.168028e-11,4.8525706e-08,2.8949005e-09,2.9602187e-09,4.812767e-10,3.651676e-09,2.0633334e-10
930000,5.626262e-08,2.5661162e-10,5.482707e-10,8.6720825e-11,4.857427e-10,3.087202e-10,4.884446e-08,2.8908258e-09,4.212091e-09,6.873909e-10,3.827834e-09,2.6333011e-09
940000,5.6842282e-08,5.101708e-10,2.7292713e-10,4.2830867e-11,7.1199363e-10,1.2397134e-09,4.8683717e-08,4.087965e-09,3.0059735e-09,4.89766e-10,5.1422835e-09,5.7569376e-09
950000,5.817339e-08,5.223756e-10,1.3597376e-11,1.1098701e-12,6.401771e-10,1.7223837e-09,4.849819e-08,4.1341024e-09,1.02385295e-10,1.1904973e-11,5.1109943e-09,6.9201076e-09
960000,5.9505105e-08,5.389311e-10,2.8413277e-10,4.4734664e-11,7.45646e-10,1.7518358e-09,4.8353964e-08,4.2157544e-09,3.0810903e-09,5.011466e-10,5.2605964e-09,6.881358e-09
970000,6.137599e-08,5.583814e-10,5.7042066e-10,9.225623e-11,8.644268e-10,2.0599205e-09,4.8025502e-08,4.2823842e-09,4.3922186e-09,7.170382e-10,5.43138e-09,7.4585e-09
980000,6.252434e-08,5.703975e-10,5.8535626e-10,9.3894156e-11,8.787045e-10,2.5843938e-09,4.767877e-08,4.2818415e-09,4.45626e-09,7.2339584e-10,5.4743556e-09,8.365599e-09
990000,6.371168e-08,6.714498e-12,8.836412e-10,1.430502e-10,2.9318348e-10,3.4019056e-09,4.733733e-08,3.6917858e-11,5.4437996e-09,8.887473e-10,1.8228026e-09,9.458868e-09
1000000,3.1872716e-08,7.178601e-12,5.8313954e-10,9.268416e-11,1.8870504e-10,2.1893896e-09,4.491808e-08,3.945245e-11,4.377422e-09,7.141372e-10,1.4646809e-09,7.614204e-09
